@relation R_data_frame-weka.filters.unsupervised.attribute.RandomProjection-N4-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute Class {1,2}

@data
1111.126355,423.407614,234.466505,222.390128,1
995.795846,424.041545,252.375911,238.857427,1
1023.642027,361.421326,200.855713,178.256953,1
803.527122,373.112669,193.721396,234.376785,1
1378.861572,405.368651,246.574926,207.413777,1
937.385897,504.719605,447.349579,220.858129,1
617.14304,328.804211,165.404617,226.319631,1
681.549002,297.111319,155.131477,236.650448,1
1361.78563,413.015309,215.394374,233.500194,1
729.147317,351.81416,189.247509,230.000759,1
829.597258,342.111558,198.072654,215.163319,1
538.188023,299.246938,145.189852,209.318513,1
718.801085,349.874263,188.460465,252.074361,1
647.462243,407.03194,241.866519,241.032883,1
1247.548912,547.485499,554.222137,196.711435,1
840.977351,334.951953,176.383221,188.168961,1
956.506352,367.420631,249.907392,223.959366,1
1257.243546,419.395665,253.412543,217.813183,1
1009.015897,494.904593,366.347452,251.753585,1
1162.75723,374.752748,209.921267,220.980758,1
1340.224715,385.904904,225.674269,210.658947,1
1547.212927,418.875357,233.956936,233.417402,1
1261.991444,380.473885,226.389086,240.417832,1
1169.856041,503.305039,312.107415,231.686737,1
1329.970281,352.848887,207.359391,208.092568,1
884.84708,350.393878,185.981554,203.92612,1
835.863817,361.520746,189.849223,243.857685,1
1172.317112,422.309494,273.177495,220.930182,1
1375.638053,448.471255,298.441534,205.611751,1
1223.603482,366.729369,208.615993,230.633304,1
1466.549069,424.677207,242.440867,199.804185,1
968.649414,435.177765,277.976488,180.728763,1
1029.177142,410.816124,256.17603,216.89866,1
1374.449,398.771443,208.219527,225.37168,1
1067.62382,477.86052,305.761874,219.459844,1
944.26543,371.849658,188.661902,203.976349,1
1176.062498,349.874263,222.788672,215.943434,1
1330.165137,368.726943,229.946719,200.295221,1
691.34808,336.320966,189.688315,231.824955,1
959.968549,335.028163,162.545347,224.793175,1
935.307436,370.658873,200.348742,236.352709,1
514.922077,295.566156,144.16621,213.765207,2
1152.360769,388.526363,219.878307,242.874573,1
828.875858,341.57237,230.109532,243.648107,2
1023.730881,349.163603,186.372477,222.36917,1
1035.766383,384.515279,198.746941,201.423133,1
983.227566,364.307962,221.490847,215.171286,1
930.727201,345.101424,189.038623,210.602829,1
946.158215,354.637403,229.53553,224.238226,1
1323.540562,393.816392,245.01712,231.690201,1
1447.682706,426.188422,242.918913,223.443214,1
1010.497494,362.971339,243.8369,209.548183,2
1019.793064,372.275396,217.983271,209.988471,1
923.673251,497.980888,360.657319,235.800531,1
1215.033642,345.890546,194.400013,192.777255,1
1225.342115,368.815105,213.238837,238.549642,1
1093.790085,364.250285,238.500625,217.049868,2
986.114375,340.818928,189.005195,236.632435,1
1076.130615,500.26148,337.237913,203.006747,1
1556.850058,424.728996,227.718435,235.207304,1
1145.064678,373.04789,224.216748,188.995149,1
1067.78594,397.575808,263.664725,205.460024,2
1155.70432,360.641384,216.153186,228.674354,1
754.423481,338.03864,220.225237,209.946209,1
1001.494813,478.427074,327.336645,210.529044,1
1182.045868,375.225252,206.191469,238.82625,1
706.423157,436.13888,296.366364,223.830674,1
499.592735,309.20571,151.492958,196.46583,1
857.498518,347.875823,193.560142,238.759393,1
1178.778354,393.482972,240.92515,216.587065,1
803.300396,445.384568,301.671462,283.484063,1
790.161578,379.764437,213.985178,249.849888,1
961.02025,423.798884,283.955354,222.016871,1
1204.352777,390.288724,208.277724,276.550837,1
1176.791865,363.274794,184.490258,219.017825,1
1073.118059,416.879861,273.248509,229.595459,1
1126.038619,360.17858,249.672353,211.956946,2
1084.929952,360.133373,189.626135,186.461851,1
1688.34978,439.141564,228.079395,202.548793,1
1102.78601,372.098727,225.478721,207.380175,1
834.612411,359.046338,197.994712,222.797159,1
1298.17208,380.185152,220.15353,228.143654,1
1244.242427,365.305277,220.1227,192.159259,1
1089.69084,367.887592,188.609421,209.396282,1
625.635111,358.534517,204.930882,227.479759,1
1098.120212,367.194771,194.218841,151.446192,1
888.542064,368.926822,233.886268,196.8403,1
1240.449582,409.366398,253.719463,236.085973,1
727.275837,334.904321,171.979655,207.66631,1
1041.579145,463.631896,316.037092,212.601442,1
1093.926744,357.075957,230.836127,193.231918,1
1156.616244,406.087106,322.21116,240.671404,2
937.851992,347.605796,199.614525,242.027427,1
936.029008,438.353134,260.598476,184.208107,1
885.448968,353.090855,201.295654,239.55198,1
1318.644921,389.157175,226.937973,246.810658,1
767.402431,372.771975,198.556762,233.994868,1
1614.937499,421.95425,251.811609,252.213271,1
1101.741757,460.281763,278.880272,213.240742,1
1380.526939,368.184465,202.688223,204.309422,1
1555.381625,400.598583,221.195186,175.82654,1
1571.836108,396.639635,236.525221,222.942305,1
939.037927,351.339925,185.549407,259.555435,1
1130.602746,370.259115,219.508861,234.38406,1
854.189781,351.093107,201.304141,205.915899,1
1118.904822,569.968384,428.282644,221.223072,1
1298.821599,699.315514,551.255827,192.795441,1
904.996547,458.343945,259.707855,174.436396,1
2837.965248,1485.233567,1279.196771,207.873117,1
1119.038016,467.253961,291.288684,240.856387,1
1173.993044,383.413002,220.134824,214.011505,1
1256.640446,370.884732,219.995914,232.612518,1
935.307436,338.096318,183.755522,163.830356,1
915.358021,337.316895,193.645532,233.17301,1
1053.61967,370.925262,207.317302,253.279175,1
1319.028743,434.2577,267.951204,206.601965,1
815.301083,343.653083,187.36806,242.752983,1
813.442073,329.400557,206.292101,208.191987,1
937.717931,360.512,211.726064,233.159153,1
723.581545,400.103737,249.345515,213.18116,1
1175.440865,377.276173,217.112396,222.141751,1
809.560547,342.859457,178.528366,227.436631,1
951.535886,340.762117,195.798471,217.013149,1
1224.84415,418.122261,256.209632,221.385192,1
877.668942,409.719736,277.795142,223.461747,1
1124.274179,385.987522,244.902285,238.000062,1
616.610087,344.678111,211.757241,159.976543,1
1436.669634,414.812832,233.797934,198.48696,1
1106.513903,372.657313,277.425522,207.812842,2
1070.343313,358.213741,200.937985,216.615124,1
948.533896,411.99184,264.367765,237.820449,1
1739.693655,432.758264,214.115428,225.168164,1
982.123211,360.518755,213.096809,206.66709,1
1160.987248,371.236165,200.570271,217.563248,1
1145.35497,371.905257,233.460357,219.304479,1
445.976929,291.719272,144.91307,224.446245,1
647.822336,334.639317,187.288905,228.431867,1
1325.59616,407.03194,236.627758,268.684382,1
1065.585716,356.287528,210.087544,204.585165,1
802.144945,353.455798,193.97618,233.327336,1
982.602469,350.131992,208.330552,200.439155,1
1042.496613,488.289891,335.724101,228.796637,1
1098.120212,345.544136,166.222664,151.229686,1
900.763934,329.967803,165.908297,236.120787,1
1540.226181,369.792847,212.937633,224.76425,1
769.275644,358.69785,221.828077,220.240479,1
813.228338,352.988837,193.26604,225.523234,1
702.024961,546.189925,312.414161,219.306557,1
1190.78493,365.895733,219.466253,221.789626,1
1451.804987,401.489377,243.296327,184.192865,1
990.143818,465.207369,287.303928,215.539174,1
1000.864693,456.485108,310.309027,219.915373,1
1163.632436,402.85458,202.929151,193.352989,1
1353.261861,412.263426,245.791693,203.365281,1
1039.807777,358.534517,189.991251,147.946064,1
607.083808,285.788383,147.636374,211.955387,1
957.599623,334.606582,220.475865,213.532247,1
1240.445598,384.282665,228.971228,222.697913,1
1432.265549,394.018176,230.499243,229.321968,1
1047.890739,349.008238,220.30214,220.179338,1
976.443643,373.473455,213.294263,237.6346,1
1314.626563,381.917203,209.093,220.619972,1
1118.286306,341.214009,225.67704,234.574239,2
1015.579158,384.515279,207.381734,239.86271,1
1300.986663,383.649254,203.790673,269.96991,1
805.803383,337.683224,223.711336,232.80876,2
1304.041827,379.319127,208.229919,263.404051,1
1290.509141,370.606392,222.993747,226.313569,1
1172.421554,370.977051,210.13327,215.713418,1
1437.024705,414.537436,237.383799,272.563483,1
689.759616,324.866221,191.268465,234.272862,1
964.7523,407.72476,247.247481,184.643198,1
1072.716742,355.840139,233.730037,204.598502,1
1201.496279,419.226443,250.680233,206.610105,1
787.016521,338.271774,184.03265,224.191807,1
1359.082591,390.481155,191.642762,168.94718,1
987.857858,359.677671,228.210338,241.64932,1
864.66228,348.671527,257.430728,229.331841,2
1053.846222,414.909134,225.547137,239.039466,1
1433.124299,388.613138,238.83162,218.710732,1
1240.336652,633.252844,493.697873,204.573214,1
1672.027799,426.747355,238.115244,211.397667,1
962.810844,347.918778,248.300222,222.708998,2
1265.609525,659.218537,527.332395,225.258404,1
922.894348,356.513733,205.122447,239.201759,1
946.132754,464.189616,338.525693,220.480888,1
1548.050547,386.851469,230.498377,212.992539,1
1181.730981,396.482192,211.347611,198.671597,1
1611.192113,459.378326,241.563237,238.500625,1
1103.532871,395.82765,241.249909,198.125481,1
1258.01812,382.994539,240.976938,242.442253,1
1186.897862,428.863921,250.415402,230.568698,1
1729.972347,465.228847,245.690195,254.806324,1
872.674227,338.47633,200.667266,191.950374,1
391.443483,296.56555,163.522051,195.342769,2
804.811091,370.089201,231.912943,232.11057,1
1356.241335,372.07188,231.181498,194.332637,1
1027.106129,599.289579,430.414626,124.220605,1
1331.947071,378.549403,203.335837,244.434111,1
972.065538,357.764794,204.253997,189.900145,1
1039.269802,344.520667,214.712812,213.003971,1
688.416064,345.074058,180.392399,213.738361,1
762.051433,344.983818,186.863514,223.068918,1
1052.475477,369.334374,212.863675,196.111626,1
1217.342985,387.612013,278.091842,229.285595,1
1329.034108,394.671332,222.983528,245.085189,1
862.272743,337.280868,174.475886,233.888,1
803.275628,336.116757,185.378107,231.764679,1
858.167782,368.88456,206.359997,225.585068,1
1013.167277,389.29903,232.659976,194.526626,1
1516.843495,427.600043,233.26221,163.990051,1
1244.767238,382.422442,196.901441,165.496935,1
1069.257317,430.840537,295.569967,229.865139,1
1294.361568,386.333933,227.36579,244.148669,1
1072.268314,383.756641,223.537265,215.919705,1
1196.500698,387.632971,226.40225,251.775236,1
1047.890739,373.380617,247.160706,206.733601,2
1529.901253,449.83282,276.228848,232.02466,1
1194.290255,364.307962,205.298943,236.926884,1
1332.663794,374.541091,225.361461,246.477585,1
1115.873733,404.433864,233.364575,254.685947,1
675.375107,327.32989,190.949075,222.622915,2
944.601448,404.159334,224.356871,236.384925,1
1180.59389,415.289319,222.691504,197.37152,1
986.069688,340.547862,204.29955,197.36182,1
1087.889161,417.19596,237.17474,217.591481,1
1171.143474,853.069664,501.012324,222.896579,1
751.050312,354.575569,185.559453,229.112044,1
656.650945,312.584248,170.489745,209.88957,1
834.656058,590.340593,415.315473,182.568894,1
1128.906376,452.16953,303.96539,203.43924,1
956.019992,337.749907,193.673764,196.200307,1
1224.676488,391.137776,238.07506,235.30222,1
1489.563695,414.393156,224.564025,275.24487,1
1020.870746,362.258426,193.512337,220.406237,1
1409.681511,410.357477,226.397573,195.41794,1
1219.597942,836.393305,514.932643,217.277806,1
1105.295752,450.58072,295.487868,266.016677,1
1342.432907,391.6541,216.723031,218.678862,1
1187.520534,458.660391,280.889104,218.47552,1
1145.545322,369.504115,195.847835,198.381652,1
1103.811211,336.079691,178.44592,230.775332,1
1339.969238,382.509738,224.915631,248.309921,1
1070.892373,423.313217,288.153499,228.336258,1
1457.644423,433.012702,236.181755,270.354598,1
1624.447151,454.013818,249.023526,215.275036,1
1150.769014,739.044949,570.203597,209.731261,1
747.033513,329.003051,225.256498,202.743129,2
1067.730688,366.407554,226.826776,241.093505,1
930.977309,351.606314,166.307015,230.018945,1
1315.185323,396.527918,228.373324,205.196925,1
1233.67709,397.962749,257.359194,206.138122,1
1481.687367,425.756102,250.514995,212.660159,1
1361.068734,417.366567,248.296411,209.444953,1
967.271741,438.917436,325.711981,244.055831,1
1563.275274,427.277016,235.516821,207.999383,1
1050.616987,345.800653,188.126872,235.235363,1
659.176622,393.49042,257.893705,238.195264,1
1526.369774,410.351762,231.656253,208.780192,1
1394.716592,968.29954,660.535416,216.80409,1
868.380993,359.261979,193.65679,217.041381,1
884.174871,349.163603,212.038006,234.02847,1
1277.344169,516.995515,355.482817,217.147556,1
1209.950419,377.66242,218.69549,201.981546,1
1591.061872,421.003874,224.140192,196.436212,1
1355.948445,380.391266,227.089181,228.161667,1
1059.396406,339.11078,193.337573,232.914415,1
690.089052,312.501976,186.760803,191.02338,2
1183.620648,412.677906,235.118449,233.863752,1
939.841425,369.691003,205.781146,221.65366,1
1113.708669,370.658873,208.544979,204.273742,1
1360.525909,382.783228,209.679819,184.476921,1
1547.950608,410.719476,287.878103,203.568278,1
1091.625021,387.726848,234.638844,214.2701,1
655.187536,322.318894,193.663199,210.511203,1
897.166984,364.119515,211.32596,231.98413,1
1317.080186,441.817236,246.040588,250.966887,1
1010.644372,427.860197,269.464844,230.958063,1
1054.118847,411.024317,271.205901,205.596336,1
986.269567,360.766265,198.041477,237.511451,1
748.889233,360.365468,205.465739,216.948717,1
1143.153533,377.511732,204.088586,195.631848,1
1262.665039,388.556673,225.180635,255.621774,1
603.446501,328.656641,183.290986,223.856828,1
1048.00973,368.926822,224.636597,225.18254,1
1293.841953,413.52713,234.765631,273.718068,1
1344.071427,401.835787,202.675232,231.914329,1
1155.951483,385.285003,203.510254,221.991236,1
1127.768938,430.125893,238.780524,198.199786,1
842.800161,420.809538,290.165449,243.88176,1
493.015965,305.923474,145.556873,225.066492,1
1086.395614,375.455268,219.032893,249.057301,1
1394.773404,402.938064,207.286471,217.697136,1
1053.153575,364.774403,228.727701,207.198656,1
614.808581,302.144139,159.769389,226.038,1
881.915065,425.632607,257.701447,235.535008,1
1117.112149,408.946376,251.083108,221.428147,1
785.509117,325.673703,198.117341,215.686571,1
1085.672136,473.351646,318.210816,210.407973,1
1155.710901,482.267897,326.842664,215.433172,1
1055.063334,402.612959,228.804778,210.301972,1
1008.300907,346.410162,213.593561,206.371775,1
995.929214,360.453803,226.685267,204.197359,1
984.710202,358.888722,207.381214,235.55891,1
457.320476,307.950839,152.065574,230.135686,1
1059.582082,365.751453,227.372891,236.498721,1
774.676178,326.775807,209.146867,224.762691,1
793.97209,358.188107,183.347277,239.658847,1
546.952893,347.333864,210.022938,232.571815,1
1565.77393,452.065261,243.834822,252.958226,1
1031.147523,347.372489,234.907832,241.500883,2
1025.374078,522.292127,406.406843,222.706227,1
1424.218094,404.775078,239.795679,242.943162,1
1198.579159,377.356194,213.931484,223.934597,1
757.663975,354.962162,181.634452,215.49518,1
735.909244,335.537386,175.318356,230.037478,1
1213.054254,387.608202,228.332447,219.119842,1
875.14136,330.730598,216.045452,214.7116,1
1194.001522,373.133281,205.817692,236.865742,1
1214.010173,391.758369,221.387963,219.970453,1
1087.727907,372.198493,274.188146,213.102351,1
645.910671,304.407929,148.83911,243.971654,1
1457.69396,407.229913,238.043364,247.490835,1
1419.667131,363.507235,228.082513,192.895727,1
1349.829976,381.298688,220.483832,229.594593,1
1089.101597,357.160828,209.307601,208.937982,1
842.812459,323.825605,186.272538,231.807981,1
1295.89478,406.197957,252.216216,200.848785,1
1049.276379,367.425654,206.622057,234.903848,1
1756.852216,465.129427,281.90807,232.273729,1
997.661265,346.410162,194.531303,176.578943,1
814.378766,453.08873,323.190635,251.383619,1
1252.025397,370.287694,237.575363,225.080868,1
875.984696,353.001654,220.789539,234.112474,2
918.721664,385.617556,202.419062,225.746149,1
1407.789765,400.523586,200.61617,233.516129,1
1135.392733,363.46428,223.832579,230.200291,1
1061.097626,373.256949,216.375235,165.289089,1
950.895893,345.977149,185.124708,266.302812,1
591.056449,371.987529,231.819759,222.973136,1
815.248949,341.943376,225.727963,197.117601,1
1058.002278,389.524197,212.956859,236.886007,1
1383.04257,424.179243,276.754872,217.92057,1
766.815439,342.279913,184.363298,234.831448,1
1397.765002,396.062342,215.848691,238.571985,1
764.375672,320.970665,162.434496,247.448919,1
1251.464559,397.909748,218.269059,234.481921,1
1250.267192,389.984923,242.353918,192.378017,1
1600.118073,443.850317,226.543066,203.32735,1
1117.213994,605.351757,508.105072,215.808334,1
1310.123231,385.034895,214.772222,268.218806,1
651.209881,315.645648,168.4073,207.381734,1
993.716,400.161414,233.796895,206.715241,1
729.88621,316.792093,155.997329,253.900115,1
1515.072126,466.551441,248.409168,186.943361,1
923.200055,364.172169,203.19173,211.6767,1
1346.861934,395.581179,192.273228,168.672304,1
819.837325,340.636717,182.750413,248.314771,1
995.326807,455.228159,307.682718,243.386221,1
1484.367542,396.639635,235.728651,257.895091,1
908.749381,420.920389,259.934754,213.949498,1
1000.657367,348.657151,196.247592,238.534054,1
945.312281,352.905352,191.676017,243.510582,1
1590.752008,412.045707,223.725366,247.603418,1
1406.232825,378.549403,201.094563,236.124251,1
1512.925942,421.638497,237.936669,217.182717,1
1375.863046,410.719476,246.228343,211.544199,1
1313.202471,400.18064,219.162624,198.966046,1
1627.822052,464.800857,250.631389,236.55865,1
942.235639,363.97818,233.055577,177.009357,1
959.60707,376.058714,210.776554,237.578654,1
642.317359,308.943131,185.928553,221.609492,2
643.907208,314.609709,168.736563,210.130845,1
1005.851441,402.776118,241.736789,223.529297,1
1697.973747,434.825293,249.074968,209.471107,1
1649.791038,408.914679,246.525216,205.286645,1
1040.585988,338.954895,182.480213,236.874576,1
526.435192,317.11997,163.636712,229.610701,1
988.174303,319.996387,188.083397,213.406326,1
1068.362886,362.225691,198.344413,230.868516,1
1185.422847,407.253123,245.833608,206.054117,1
1218.281237,388.195887,215.46383,254.990441,1
1569.430463,424.73731,215.614518,172.266829,1
945.292189,323.791656,169.431462,249.602031,1
901.428522,482.064381,361.870101,232.432558,1
1446.873838,377.790765,216.508429,261.533263,1
1935.937956,636.734786,598.728222,204.878401,1
710.095278,330.867257,187.229323,231.019378,1
1370.621167,469.583742,272.243053,228.800621,1
1337.217009,745.77691,626.350968,205.301195,1
991.09558,360.105487,282.320818,198.395335,2
1568.450641,466.708884,233.895448,197.156919,1
899.984165,397.374371,246.953552,223.085546,1
871.70272,368.060797,199.798296,251.220113,1
1134.759842,361.598861,183.19555,267.310346,1
1628.560772,484.974226,247.91155,187.528275,1
975.72207,353.569247,184.331256,186.6212,1
1048.994401,366.369795,235.906359,228.270613,1
931.967176,400.351247,232.954598,223.367697,1
1250.757189,391.551736,212.118547,207.487562,1
694.619058,351.406435,182.839094,243.073585,1
862.368871,343.330922,220.59988,179.255307,1
1224.712688,389.762354,210.074727,233.139062,1
1159.742423,374.381223,252.108482,210.847395,1
1148.349685,398.371686,202.697922,286.924955,1
1380.504249,411.909568,255.530668,230.809453,1
1464.120041,430.847638,211.175618,223.999722,1
1166.659887,476.066462,326.649887,215.872247,1
1152.479934,370.925262,209.116556,200.993411,1
1045.092784,348.475286,205.165402,247.843827,1
1337.024405,371.575821,205.119676,214.532679,1
1212.435565,387.546368,214.029345,192.162896,1
1125.126002,370.482204,216.944387,198.915643,1
1362.777575,381.859526,208.871125,248.346295,1
1294.241711,398.105296,215.330462,249.886088,1
703.790094,377.986833,201.302236,237.913806,1
1446.795203,394.374632,211.700949,208.762525,1
1429.608236,408.763991,207.638078,174.575653,1
609.263248,344.126106,181.293758,227.769531,1
1556.343779,431.473082,252.001095,237.47144,1
685.285902,340.521189,184.467568,213.708916,1
935.307436,380.08885,264.187112,201.062174,1
586.676093,308.609192,160.291083,226.245153,1
1131.061913,356.606398,199.053168,237.450829,1
1125.499952,380.251836,192.146788,201.938764,1
1535.77481,435.922547,263.296491,204.55087,1
693.108883,336.507334,171.010919,228.211724,1
949.596855,378.272622,193.771106,198.44262,1
988.553969,341.158064,200.725116,207.825139,1
1090.918518,369.808089,264.791424,229.114988,2
880.256799,356.356117,211.272267,213.5946,1
913.920419,339.180755,198.467908,211.800369,1
577.195366,315.275509,166.660527,233.244197,1
1263.819797,434.16746,254.300566,201.4673,1
1027.972154,369.359835,206.928976,236.352709,1
983.660579,416.125207,277.750282,206.538052,1
1376.238208,363.136749,200.416465,213.101485,1
1813.457196,431.424931,232.593466,213.330982,1
900.819014,417.126678,264.002821,224.543413,1
1009.572405,444.231022,305.777116,225.599618,1
909.395956,416.177168,237.122779,216.593993,1
1013.550926,395.058273,243.894924,241.461046,1
1012.672257,407.865922,251.894401,198.786259,1
1478.458304,421.092035,248.036777,258.935187,1
1225.990768,369.30337,216.539433,179.690745,1
1019.079459,384.26188,212.032117,214.834576,1
1260.394147,384.284397,210.391865,200.486093,1
1465.164295,428.569645,247.786323,219.782179,1
623.336853,313.662277,169.385389,233.363882,1
925.102366,346.878335,214.851896,225.788065,1
1032.541131,382.842984,212.621707,219.554241,1
751.250884,336.790005,177.671693,220.669855,1
1763.754958,443.743969,241.036521,204.111449,1
1060.448107,464.362822,296.685927,231.117412,1
918.102283,447.292422,260.878895,221.709951,1
597.062682,310.037095,177.031527,222.078185,2
1173.753155,357.091199,177.298956,201.22464,1
1256.967458,406.712896,243.934415,205.445821,1
1046.901045,376.782885,210.900395,226.565582,1
1067.573071,506.467418,344.65265,225.341715,1
875.695963,344.678111,181.99749,235.53622,1
937.905512,389.191816,234.049081,195.245427,1
1331.650198,410.694015,223.409266,246.55137,1
1289.728333,361.782112,196.283099,230.908353,1
1009.978052,349.681832,192.988911,190.343897,1
874.952047,339.18214,188.981119,236.806506,1
1012.282892,431.562629,293.700911,241.317286,1
1419.670248,417.729952,249.056262,212.941271,1
847.898626,397.595207,262.467185,223.496562,1
1173.411768,373.731358,216.558659,194.168265,1
1191.481561,426.084499,277.858362,233.714449,1
1037.540696,484.805178,353.50187,215.028912,1
1245.371724,416.043973,248.69513,199.0549,1
894.480574,352.657842,194.339218,203.617814,1
1037.498434,346.725048,212.5332,182.131031,1
1035.372861,357.983379,238.383538,227.184098,2
1065.870985,366.699924,222.551035,218.042507,1
932.64562,355.057598,203.240401,221.781658,1
1292.778994,377.508268,218.654267,243.754628,1
1480.276265,399.834922,232.188339,195.224989,1
477.747071,293.068193,133.071212,217.787029,1
1511.503062,399.526444,242.328804,232.167035,1
1231.015794,379.47657,218.36259,242.034355,1
1863.446087,652.983154,620.457665,205.944998,1
326.92459,317.831323,153.845256,219.197611,1
1500.219444,400.856832,219.027178,228.67089,1
1113.708669,334.552195,190.424091,214.208093,1
592.888612,315.609795,179.336194,220.78417,2
1027.322635,370.334113,207.034111,247.865997,1
1918.93909,471.81064,234.800618,190.617561,1
1177.217257,620.074189,472.515585,130.40905,1
1091.643901,345.807754,230.289665,206.953918,1
1483.501517,417.770655,230.756972,260.955105,1
1477.924313,394.699738,234.959274,208.13916,1
1283.125062,393.338,223.205404,196.625006,1
1466.722274,409.41351,234.511192,187.907248,1
579.717405,318.177733,171.523952,190.228715,1
1531.363796,435.322045,251.281255,254.467189,1
1327.065979,420.730903,235.89614,199.422095,1
1240.725671,364.957481,199.79258,218.311321,1
1057.664355,369.112325,275.436782,196.858313,2
1284.810521,391.443483,292.756077,209.871904,2
1472.58492,432.365088,217.54818,212.271487,1
1505.270797,388.382776,221.590786,205.546626,1
1215.899667,436.476804,242.216567,292.435128,1
1043.436943,357.51382,204.935212,211.641193,1
1404.181384,453.620123,272.416258,218.415244,1
819.926179,322.561208,180.862131,240.487287,1
1146.328902,645.044646,490.712164,193.457431,1
1272.219377,409.769619,267.265312,208.780019,1
1148.488249,500.701247,360.269859,213.336698,1
978.113686,352.596008,162.091377,268.586001,1
1571.316493,421.061551,228.810147,239.33963,1
745.482462,352.501611,184.269595,224.237013,1
1065.528385,353.801862,220.279797,216.134133,1
1209.859659,389.88914,225.747362,238.876826,1
1313.933743,437.516034,236.72406,283.341861,1
824.473678,344.835554,190.388757,207.831721,1
1205.416083,383.922745,291.999517,197.853896,2
1338.528864,406.339119,208.454047,171.944494,1
896.119787,346.085402,232.188166,225.795859,1
1011.98394,348.941554,197.412916,216.077495,1
1123.234949,372.775785,210.470327,195.866021,1
1428.165438,399.625864,212.693588,219.408056,1
676.077107,353.915657,169.102718,212.440535,1
961.352284,416.077056,243.106668,232.805469,1
806.793769,336.131826,184.110765,233.565493,1
825.78536,339.663304,210.919275,220.796121,1
1276.175035,388.880047,225.987077,226.379041,1
924.405735,360.164723,202.237197,251.628531,1
886.253332,333.852793,174.459259,238.39497,1
618.568171,345.280518,187.214427,222.122526,1
759.275475,326.818415,224.571299,223.794821,2
1087.439347,394.618851,221.991756,243.65694,1
1222.790285,393.777941,237.650188,241.732632,1
1209.371221,395.307341,206.818991,174.728939,1
1237.830721,410.032545,229.680156,233.577444,1
1507.057408,422.793602,238.930174,253.723793,1
1058.157643,468.783362,303.196013,214.354451,1
929.381917,373.986316,198.451107,237.956241,1
806.58142,528.275496,322.360982,233.752381,1
934.380096,364.203,208.782617,233.311227,1
779.711596,330.965984,177.402533,191.046936,1
1418.549611,369.696545,228.115248,263.283674,1
1244.816602,440.515253,260.616316,218.230781,1
1078.785675,505.718479,332.150014,223.807638,1
901.916441,352.284065,260.743102,219.5196,2
1165.862624,434.231546,258.457834,223.870511,1
1148.349685,371.15372,209.353328,186.337144,1
1293.365639,391.659989,230.541159,201.662156,1
1549.221586,437.079211,239.216828,223.798458,1
1127.276343,356.802466,188.620679,247.175428,1
680.742906,333.021928,169.551839,212.681636,1
1216.580016,384.948292,259.376687,239.247312,1
1175.814988,379.154236,204.414904,235.569302,1
1323.44045,389.934866,225.898396,223.757582,1
909.976193,374.772493,195.774049,258.698069,1
955.673409,425.696,295.497394,218.864019,1
1248.693278,392.136303,243.003091,221.565325,1
1188.653122,367.194771,225.055234,221.020595,1
1431.020377,391.35688,210.407454,243.428829,1
1256.726529,364.225517,199.794139,170.467748,1
1680.443141,436.178891,226.052895,213.301537,1
962.194061,363.73067,193.414303,232.340759,1
1146.70874,359.172605,246.392368,195.492245,2
1101.584314,413.094118,216.915115,275.950854,1
1239.360988,424.352448,232.425803,249.757743,1
1037.75495,354.108088,184.624838,240.22211,1
877.283734,387.835101,212.314961,256.695299,1
1153.545838,353.702961,169.225348,272.057377,1
1337.17873,423.539423,275.108731,206.036277,1
809.99356,340.521189,179.823593,195.96215,1
513.264505,290.984536,160.165856,229.753942,1
977.809365,374.389364,202.672981,196.745903,1
1134.626474,377.720271,218.238748,239.77247,1
1427.556276,444.7373,239.05211,209.60153,1
1461.341485,424.683616,271.287134,200.225766,1
1241.731126,384.276429,212.260228,207.158992,1
657.592661,323.139193,176.261111,201.591315,1
849.437726,328.356823,203.042254,214.524538,1
1762.188492,456.222183,241.61849,179.33221,1
987.145292,458.251107,302.178607,233.104594,1
1745.041189,380.358357,203.824795,198.330556,1
1260.579823,365.46272,231.703884,225.755156,2
1268.999322,396.738535,210.244468,228.128758,1
1075.776757,375.075602,209.288376,261.095747,1
1524.362154,395.812927,223.542981,228.573895,1
935.653846,487.547534,329.795464,197.643105,1
829.074871,402.12452,247.409255,229.338076,1
1126.872255,411.881682,243.055745,197.269675,1
1503.14661,602.571296,568.033683,228.036267,1
1128.9282,401.866618,228.714884,206.674018,1
1081.922246,345.030929,198.278421,201.276082,1
721.765663,334.652135,173.674813,230.28724,1
1461.325897,442.250248,239.26342,242.124248,1
980.367431,350.647104,196.40746,212.062601,1
1498.70771,396.748927,224.617372,220.944212,1
1174.083111,404.805042,220.257453,195.924564,1
1053.773303,379.515195,267.19655,224.596067,1
794.708212,354.290993,189.138043,223.002927,1
718.254103,317.967982,178.682691,217.678257,1
765.739662,337.69223,170.212443,239.217867,1
1030.661336,360.175462,204.717147,234.114553,1
1409.213338,387.049962,211.932178,196.427725,1
611.65469,401.71541,252.923758,222.965688,1
1350.710897,416.269486,308.843365,208.188523,1
1380.388548,434.487716,250.28342,228.173965,1
854.259409,358.474761,175.934793,227.59979,1
1235.298636,366.155541,210.987691,237.458277,1
1323.023199,376.156229,204.597289,198.312716,1
1313.505753,377.994628,208.177785,197.135441,1
693.525961,328.416059,172.772414,220.713676,1
873.819632,346.908819,221.406496,227.100786,1
1049.921395,355.488533,228.401903,228.953907,2
