@relation 'R_data_frame_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.75-A5-M-1'

@attribute -0.645V2-0.63V3-0.295V5-0.278V4+0.149V1 numeric
@attribute '-0.772V1+0.45 V4-0.281V3+0.271V5-0.221V2' numeric
@attribute 0.608V1+0.546V5+0.523V4-0.197V3-0.142V2 numeric
@attribute Class {1,2}

@data
-0.558491,-1.459035,-0.660989,1
0.377553,-0.220049,-0.132563,2
0.832624,-0.931289,0.295235,1
-0.022526,0.434388,0.69832,1
1.428553,-0.585928,-1.104037,1
-0.173339,0.429224,0.522726,1
-0.342174,-1.385344,1.407196,1
0.614944,0.615573,-0.975126,1
0.241637,1.228743,-0.875056,1
1.604851,-0.900709,-0.626423,1
1.346833,-0.920545,-0.589103,2
0.217285,1.140527,-0.226182,1
-0.538685,-0.408756,1.283088,1
0.672116,0.365894,-0.741903,1
0.727821,-0.302818,-0.410202,2
1.274042,-0.770069,-0.538968,1
-1.579837,-0.589835,-0.109194,1
0.653477,-0.013519,0.51092,1
0.740955,-0.383602,0.172884,1
-4.986534,2.771616,1.604115,1
1.155409,-1.192923,0.21186,1
-0.456044,0.973367,0.382792,1
-0.05352,0.650852,-0.355488,1
0.650818,0.71416,-1.015532,1
0.464407,-0.045273,-0.669002,1
1.306749,-0.902511,-0.146476,1
0.664218,0.680841,-0.797888,1
0.581057,-2.409214,-0.734873,1
-0.52716,0.886149,-0.133897,1
0.372271,0.025604,0.510315,1
-0.334009,1.573216,-0.556632,1
-3.313306,0.227061,-0.296541,1
0.424561,0.61749,-0.141864,1
1.117156,0.018313,-0.876832,1
1.272047,-0.557503,0.15069,1
-1.190561,0.859679,-0.031459,1
0.026619,-0.045062,1.289856,1
-0.716954,1.660341,0.611993,1
-0.414404,1.225864,0.132906,1
-0.322329,1.779106,0.272536,1
-0.042347,1.052419,0.233522,1
-1.805543,0.462699,-0.273297,1
0.394344,-1.01223,0.52543,1
1.560071,-1.038099,-0.831811,1
-0.477936,0.16459,0.722537,1
1.816821,-0.983842,-1.036723,1
0.34395,0.712319,-0.283264,1
0.09585,0.061048,0.818111,1
-0.2731,1.702983,0.147058,1
-0.197587,1.983314,-0.651188,1
0.211774,-0.459946,1.35733,1
0.679686,-0.817016,0.489644,1
0.77569,0.079892,-0.502076,1
-0.446251,-1.364084,0.925862,1
-0.677333,1.123513,1.10428,1
1.030199,-1.048419,0.28379,1
1.214317,-0.153902,-1.305814,1
0.861862,-0.490466,-0.122604,1
-0.197711,1.135062,0.065164,1
-0.755304,1.336783,0.210367,1
1.072155,-0.790277,-0.271642,1
0.616886,0.111271,0.00035,1
-0.866917,-4.882637,0.585797,1
0.754659,-0.334321,0.078041,1
0.237769,0.879427,-0.148531,1
-4.132139,-2.518435,-0.095531,1
0.071895,1.133207,0.387372,1
-0.115016,-0.176387,1.455925,1
0.490759,-0.407455,-0.305879,2
1.43071,-0.853143,-1.133112,1
0.026222,1.050631,0.577738,1
-0.524498,1.283657,0.496695,1
1.162084,-1.169149,-0.20888,1
-0.730842,0.017741,2.17837,1
-1.947665,-1.539045,-0.835177,1
0.446464,-0.827138,0.48202,1
-0.613386,0.182946,0.085003,1
0.98008,-0.102659,-0.051767,1
-0.250829,1.062155,0.510589,1
-0.563336,1.076681,-0.696973,1
0.259865,1.298326,-1.361679,1
-0.641887,1.415319,1.450472,1
-0.001034,1.055729,0.141261,1
0.280387,-0.847302,-0.066662,1
0.366794,-1.104232,1.744835,1
0.397606,0.583636,-0.229331,1
1.522199,-0.734069,-0.456189,1
0.712919,-0.49927,0.240216,1
-0.103306,0.54686,0.161245,1
-3.202626,-0.90101,1.33014,1
0.415006,-1.085681,0.89245,1
1.882417,-1.483455,-0.723225,1
-0.24595,1.24591,0.125221,1
1.332482,-1.144529,-0.303645,1
0.865124,0.692448,-0.71062,1
-0.429085,-0.325055,1.271594,1
-0.490761,1.734106,-0.126525,1
1.495021,-1.129546,-1.11426,2
0.540076,0.370555,-0.434074,1
1.188195,-0.675567,-0.161435,1
1.233867,-0.729343,-0.350616,1
-0.165543,-0.202243,0.309395,1
-0.759308,0.851351,1.200328,1
0.490467,1.067131,-0.7182,1
0.118681,-0.079677,0.395901,1
-0.815586,0.749208,1.406032,1
-0.753912,1.603428,0.45117,1
-0.964646,0.334068,1.256667,1
-2.026603,-0.044472,1.066745,1
0.219071,-0.113354,0.580185,1
-0.635279,1.459587,0.625724,1
-0.198029,-1.384207,-1.668589,1
0.140494,0.816837,0.200578,1
0.449747,-0.863694,-0.691991,2
1.161701,-1.130798,0.323069,1
-1.053632,0.908501,1.411409,1
0.616819,-0.3537,0.75302,1
0.196603,0.45655,-0.042928,1
0.128938,0.58988,0.128908,1
0.725976,0.061313,-0.778921,1
1.575937,-0.306341,-2.108639,1
0.250853,-0.337824,-1.725648,1
0.206219,1.164511,-0.932057,1
0.606191,-0.491115,0.795841,1
0.650752,0.184899,-0.466449,1
-0.521174,1.035023,0.546176,1
0.350291,-0.299317,0.871478,1
0.010593,0.906389,0.255997,1
1.566275,-0.701331,-0.538697,1
-6.431509,-1.323483,-0.670463,1
2.063602,-2.810522,-0.90714,1
-0.400554,0.221355,-1.300901,1
-1.190466,1.821999,0.590564,1
-0.070574,0.482678,0.432484,1
0.557967,-0.057995,-0.049985,1
-0.813009,2.13574,-0.60389,1
0.192469,-0.346244,0.518591,1
-0.498345,1.992219,0.355943,1
-0.211755,0.652622,-0.456063,1
1.649882,-0.27049,-1.678112,1
0.91202,0.017529,-0.411509,1
1.362733,-0.182735,-1.336758,1
-0.336379,1.302515,-1.11613,1
0.190157,-0.126829,0.331895,2
1.11634,-1.072319,-0.988913,1
1.043117,-0.601862,-0.016278,1
1.083799,-0.799103,0.225688,1
-0.554089,0.924902,1.20635,1
0.345435,-0.298102,0.319406,1
-1.283162,0.147096,0.362267,1
1.110803,-0.527701,-0.00435,1
0.567295,0.956493,-0.465439,1
0.217637,0.366027,-0.266256,1
0.163746,0.752458,-0.085032,1
-0.449304,-0.112728,1.526007,1
-1.593299,-0.372278,-0.779166,1
-0.169131,0.986619,0.413228,1
-0.643399,0.217674,1.709056,1
-0.032282,-1.281307,1.572997,1
-5.430019,-0.912711,1.569211,1
0.173929,-0.485408,0.829991,1
-6.175495,-0.623651,0.759901,1
1.713426,-0.923888,-0.793215,1
-0.535197,-1.797213,-0.750845,1
0.691267,0.452723,-0.469466,1
0.704259,0.405958,-0.964637,1
0.103671,-0.366562,-0.209741,2
-0.858837,0.881131,1.616462,1
0.771221,0.548272,-0.547792,1
-0.194534,-0.264556,1.545166,1
-0.045731,-0.78738,1.912788,1
-0.29618,-0.862487,0.987644,1
-0.235544,-0.65671,0.006872,1
-0.699589,-0.325686,1.094968,1
-0.256756,1.22836,-0.655262,1
-0.37359,0.949101,0.336679,1
-0.455128,0.563323,0.620286,1
0.06336,1.376053,-0.132708,1
0.042378,0.039557,0.583744,1
-0.261519,1.404968,-0.183999,1
0.142107,0.596428,0.081085,1
-0.399602,1.694986,0.065662,1
1.292302,-0.49721,-1.319915,1
1.363155,-0.991133,0.056881,1
1.045134,-1.160172,-1.778672,1
0.602814,0.365607,-0.483988,1
0.202301,-0.672405,-0.0992,1
-0.055241,1.313048,0.355471,1
0.129966,-1.02517,2.054352,1
-0.982619,0.636556,1.397798,1
-3.215921,-0.378721,-0.395907,1
1.266875,0.404715,-1.500456,1
-0.559775,0.396503,1.107412,1
0.204868,-1.448293,-0.838562,1
0.602637,0.240549,0.063056,1
1.428855,-0.633959,-0.54458,1
-0.344433,0.699413,-0.024004,1
-0.286539,0.63303,-1.120929,1
0.016884,0.643014,0.961016,1
0.155294,-0.094317,0.988751,1
1.695334,-1.544939,-0.597453,1
0.911505,-0.416753,-0.191058,2
0.883056,0.799029,-1.423072,1
-0.513385,-0.487252,-0.162009,1
-0.16983,-0.317249,0.34049,1
0.150584,0.428973,0.874996,1
-1.444499,2.386806,-0.035855,1
-0.815373,1.494272,1.183079,1
0.128912,-0.538678,1.320474,1
-0.482578,0.337062,1.122053,1
-0.239732,-0.211525,-1.835606,1
-0.192928,0.804201,-0.720211,1
0.152693,-0.576568,-0.851725,1
-2.113336,-1.663052,-0.283568,1
-0.267651,1.42667,0.460289,1
0.062384,0.510389,-0.047086,1
0.372177,0.091454,-0.062413,1
-0.099212,0.757669,0.8107,1
0.851767,-2.038153,-0.832498,1
0.67628,0.686962,-0.818957,1
-0.171457,-0.319112,1.321425,1
-0.021036,0.940691,-0.14674,1
0.966759,-0.219443,-0.799407,1
-2.685065,-1.379667,-0.515129,1
-1.873069,-1.842976,0.254189,1
-0.18251,0.382363,1.153665,1
1.105761,-0.292019,-0.745396,1
-0.570959,0.802507,1.238952,1
0.480248,1.164224,-0.709934,1
-0.516291,0.830295,0.96689,1
-1.141227,1.277284,1.067302,1
0.077284,-1.143503,1.451281,1
0.895408,0.643092,-0.200423,1
-0.088313,0.918115,0.481342,1
0.044672,-0.271153,0.987074,1
-1.525066,-1.864185,1.002211,1
-0.330678,-0.110127,0.305921,1
-0.308554,0.13455,0.105631,1
0.340381,0.006754,0.876629,1
0.688049,-0.253008,0.346988,1
1.327175,-0.545323,-0.514979,1
0.262559,0.177168,0.431951,1
1.506525,-0.95408,0.034041,1
0.181628,-1.255132,0.967253,1
0.005278,-0.658446,1.617813,1
-0.453649,-0.219289,0.366234,1
0.008168,1.332889,-0.425417,1
-0.497531,0.256625,0.174751,1
-0.38518,0.473838,1.089641,1
-0.064329,-0.066812,0.024811,1
0.402503,-0.19665,-0.006361,2
-0.385027,0.319585,1.210861,1
-0.303753,-0.148255,-1.652249,1
-1.218224,1.591624,1.158521,1
1.085044,-0.619643,-0.538855,2
1.271357,-0.822395,-0.342879,1
-0.191843,0.743791,0.683552,1
-0.240862,1.866869,-0.346222,1
-0.375779,-0.035498,0.101287,1
0.46887,-0.006233,-0.343392,1
0.152325,-0.256198,0.957662,2
-0.457542,1.058533,-0.264994,1
-0.476194,-0.516368,-0.588995,1
1.405397,-0.400415,-0.349659,1
-0.621707,-1.342061,-0.982529,1
0.414662,0.016931,0.655842,1
0.498519,0.677157,-1.364217,1
0.729043,0.258739,-0.789255,1
0.560394,-0.495941,0.490492,2
0.266604,0.633227,0.224226,1
1.336316,-0.781689,-0.709124,1
0.22842,0.078331,0.611838,1
2.194242,-1.142821,-1.303943,1
-4.875127,1.420676,1.167351,1
0.131158,0.074946,0.777465,1
-0.062694,0.5362,0.789819,1
1.076627,0.1931,-0.862155,1
0.30259,-0.417082,1.408096,1
1.50354,-0.937896,-0.562388,1
0.042311,1.111063,0.208687,1
-0.541826,1.137395,0.823748,1
-9.180384,-1.983043,-1.037916,1
0.446754,1.457172,-0.884759,1
0.570624,0.595313,-0.176971,1
0.367243,-0.382115,1.401396,1
-0.098755,1.341431,-1.208236,1
-5.865171,-1.425401,-2.067172,1
-0.099481,1.136055,-0.425535,1
0.064533,-0.42158,0.86603,1
0.338122,-1.14048,-0.260205,1
-3.080206,-0.744746,-0.104643,1
-0.22435,2.502061,-1.663356,1
0.324461,0.878903,0.092559,1
0.18636,0.089374,1.062663,1
-1.192067,-0.709821,-0.742738,1
-0.531817,0.011902,1.157502,1
0.561272,-0.530511,0.572315,1
0.162708,-0.099072,0.737828,1
0.343238,-0.79808,1.229481,1
-5.330741,-2.190143,-0.260567,1
0.19074,-0.067432,0.809988,1
-1.3411,-0.566303,2.439658,1
0.620825,1.030672,-0.534239,1
0.538367,-0.473569,0.057611,1
0.181723,1.178563,-1.349939,1
-0.326566,1.505799,-0.327541,1
-0.557459,0.508063,-0.430821,2
1.132169,-0.142555,0.034888,1
-0.826197,2.380772,-0.674391,1
-0.799722,-1.654991,-0.89209,1
0.208121,-0.392827,1.152301,1
-0.670497,1.13802,0.683398,1
-0.782465,-1.083056,-1.523488,1
-0.185413,0.237487,0.230429,1
-0.278832,0.038711,0.69597,1
0.679175,-0.243914,-0.466293,2
1.347326,-0.83761,-0.175662,1
0.402819,-0.072554,0.467066,1
0.839487,-0.309246,-0.956522,1
0.125986,-0.296686,1.218489,1
-0.786312,0.642318,0.449055,1
0.293639,0.781412,-0.308789,1
-0.471089,0.139143,1.483512,1
0.363915,0.207682,0.784153,1
0.747499,-0.138123,-0.293158,1
-0.002742,0.438069,-0.575295,1
0.229243,-1.169107,-0.580713,1
1.202287,0.33552,-1.065545,1
0.487658,0.719307,-0.673344,2
0.168953,-0.012945,1.057708,1
0.225261,1.452978,-0.900348,1
0.483127,0.409649,-0.067188,1
0.372207,0.558748,-0.340533,1
-0.494598,1.205437,0.586781,1
0.060459,-0.007258,0.727655,1
-0.711408,-4.910135,0.632282,1
-0.513631,2.171651,-0.527748,1
-0.274678,0.504164,0.944575,1
-0.037317,-1.617596,-0.094996,1
-0.384998,0.165921,1.621992,1
1.001229,-0.073499,0.165897,1
0.465314,0.788003,-1.078814,1
0.314437,0.514566,-0.172999,1
-0.801185,1.340253,0.216423,1
0.39711,-0.237723,1.431096,1
0.09788,1.028409,0.308438,1
0.022022,-0.368298,0.527654,1
-2.092581,2.450005,-5.752703,1
1.441309,-1.186171,-0.24876,1
1.598244,-1.062828,-0.867871,1
0.569745,0.290172,0.072433,1
0.928274,-0.972532,0.217489,1
0.585459,0.506082,-0.203908,1
0.422559,-0.58325,0.645903,1
0.278418,-1.392419,-0.821345,1
0.09725,-0.034268,0.60425,1
0.384894,-1.551576,-1.061188,1
-0.421841,1.438107,1.039624,1
0.980156,-0.695102,0.114667,1
-0.145123,1.739635,-0.42922,1
0.111775,-0.045165,1.255995,1
-0.276891,0.811297,1.095033,1
-1.780829,-0.400792,-2.331057,1
0.792155,0.002796,0.004178,1
0.244851,-0.785196,1.186777,1
0.927417,0.033054,-1.318947,1
0.623981,-0.16668,1.116793,1
1.051469,0.134058,-1.153569,1
0.755297,-0.189647,-0.314676,1
0.511612,-0.592881,0.325211,1
0.521778,-1.836869,0.642316,1
0.773576,-1.547361,-2.570705,1
-4.732234,5.353421,-7.768029,1
0.048075,0.115493,-0.326508,1
0.530972,0.345578,-0.150171,1
-0.589878,-1.760379,-0.253561,1
0.554245,-0.394448,-0.337265,2
-0.555778,0.949128,0.650441,1
-0.107161,-0.210835,0.267377,1
0.067665,-0.32953,-0.087566,1
0.199687,-0.375475,-0.177609,2
0.740681,0.175175,-0.665244,1
0.413838,-0.86729,0.832017,1
-0.029099,0.307036,-0.245755,1
-0.552354,1.751015,-1.632333,1
-0.541689,1.265601,0.144843,1
-0.096806,-0.442784,-0.971622,1
1.040896,-0.853798,-0.357592,1
-0.744828,-0.451789,-1.295638,1
0.063642,0.952992,0.382339,1
0.317328,0.126713,0.919235,1
0.143443,0.976549,0.097297,1
1.116816,0.202889,-1.269593,1
0.475677,-2.141513,1.589542,1
0.76131,-0.741103,-0.451208,1
0.985184,-0.327322,-0.501636,1
-0.267693,1.37511,0.487205,1
1.259897,-1.046246,-0.705157,1
-0.683189,0.913606,-0.076257,1
0.675704,0.460939,-0.882597,1
1.053169,-0.320064,-0.516013,1
-0.620523,-3.453992,0.425179,1
0.71529,-0.34233,0.035317,1
1.067646,-0.626606,0.040656,1
0.802691,-1.14088,0.263371,1
-0.163366,-1.202858,1.946168,1
0.560989,-0.094662,0.571206,1
-1.070634,1.061575,0.867189,1
1.272269,-1.21319,-0.706302,1
1.193457,-0.61175,-0.495299,1
-0.127982,0.87127,0.520974,1
0.125791,-0.421309,1.182532,1
0.769685,-0.336289,-0.172745,1
0.712351,0.011988,-0.041094,1
1.558007,-0.769756,-0.68145,1
0.57892,-0.735875,-0.352763,2
1.417752,-1.050864,-0.224786,1
0.658653,-0.109315,0.448852,1
-0.117552,0.787294,0.034717,1
-2.369519,-0.725721,-0.184958,1
0.276438,-0.170922,0.51178,1
0.647906,-0.915995,-1.505863,1
0.502185,0.147134,0.17704,1
0.30045,1.054332,-0.436029,1
0.108594,0.533487,0.421355,1
0.402937,-0.137159,0.84412,1
0.174898,0.051221,0.926192,1
-0.677717,1.721018,0.573534,1
-0.148746,-0.126715,1.453298,1
-0.190363,-0.031825,1.438683,1
-0.152003,2.069285,-1.009449,1
0.167553,-0.446844,-0.327863,2
-0.401802,0.60747,0.68916,1
-3.705777,-0.006784,-0.118938,1
-0.600982,-0.794982,-0.751866,1
-0.663145,2.024218,0.476868,1
-0.170948,0.836886,-0.242675,1
0.230648,-0.109608,1.247295,1
-0.765421,-0.025038,0.625958,1
0.509823,0.780364,-0.859782,1
-0.551494,0.968825,0.408393,1
-0.025811,1.375031,-0.363812,1
0.559611,-0.354937,-0.539653,2
1.066446,0.39282,-0.84564,1
1.005671,-0.780355,-0.370554,1
0.806838,1.413173,-1.867061,1
0.291857,-0.150457,-0.233037,1
0.367637,0.132233,0.004868,1
-0.574295,1.245249,-0.647276,1
-0.063522,1.226087,0.095978,1
0.980612,0.645281,-1.01006,1
0.796875,-0.46247,-0.996309,2
-0.064426,0.14782,1.116211,1
-0.37326,0.478759,0.746053,1
1.344794,-0.672866,-0.727971,1
0.373108,0.800098,0.423948,1
1.540315,-1.268479,-0.681248,1
0.881418,0.115523,-1.144738,1
-0.119576,0.771724,0.516279,1
0.258435,0.489034,-0.741568,1
-0.09737,1.092457,-0.858956,1
0.676674,0.031038,-0.908076,1
-7.045161,-1.975136,-0.703409,1
0.384981,-0.025534,0.453756,1
-0.297799,-0.652604,-0.29619,1
-0.288448,1.061041,1.785658,1
1.7173,-0.890088,-0.8424,1
-1.785419,-0.748125,-0.728844,1
1.779914,-0.520141,-1.143934,1
-0.08304,0.497622,-0.299864,1
-0.322645,0.54099,0.349246,2
0.31573,-0.064514,0.749338,1
1.471534,-0.965919,-0.445374,1
0.907342,-0.522648,-0.156061,1
-0.062827,-1.023748,-0.318636,1
0.458053,1.416687,-1.106135,1
0.582188,0.29224,0.415635,1
0.381561,0.441378,-0.747352,1
0.698962,0.358251,-0.042778,1
1.268207,-0.327769,-0.303863,1
-0.066054,-0.108493,1.014427,1
-0.365533,0.422667,1.2599,1
0.476991,0.04042,-0.090483,1
-2.341799,-1.678847,-1.870909,1
1.694343,-1.339075,-0.129963,1
-0.328396,0.982468,0.024488,1
1.90534,-1.095202,-0.964033,1
-0.22456,0.940198,0.670835,1
-0.528113,0.955815,1.142848,1
-0.396242,1.29682,0.182719,1
-0.137423,-0.25027,-1.543314,1
0.449577,-1.480241,1.891383,1
0.60822,-0.772196,-0.424138,1
-0.435819,0.804158,0.318677,1
-0.486443,1.513633,-1.468793,1
0.131981,1.027946,-1.473043,1
-1.068462,0.537874,2.277426,1
-0.210872,2.40428,-1.744099,1
0.200842,0.580059,0.452865,1
-1.946843,-0.934576,-1.307634,1
0.767903,-0.295475,0.601069,1
-0.354142,0.241893,1.755578,1
-0.141746,-0.943696,0.517479,1
-6.493112,0.217879,-0.585101,1
0.248139,0.839822,0.211393,1
-0.263425,-0.01661,1.524278,1
0.984684,-0.836135,0.123888,1
1.052586,0.21467,-0.786155,1
0.508176,-0.097673,-0.249182,1
-0.506773,-0.177663,-1.03943,1
-0.030455,-1.467809,0.116354,1
-2.055819,-0.510631,-0.001841,1
0.296631,-0.40454,1.307299,1
-0.558806,-0.503598,-0.833963,1
1.476158,-0.255605,-0.476502,1
0.090075,1.466258,-0.832664,1
0.63379,-0.402971,0.628781,1
-0.232901,0.013251,-0.704605,1
-0.177524,0.70076,0.928623,1
-0.158577,0.378556,-0.449966,1
0.722683,-0.398921,0.794074,1
0.123394,-1.293532,-0.327806,1
0.683231,-0.60167,0.437919,1
-1.343867,0.424574,0.105259,1
-0.331322,0.541543,0.597455,1
0.104252,0.205089,0.149104,1
-0.534662,0.274841,1.823595,1
0.286685,-0.032948,0.767397,1
0.875108,-1.222321,0.100393,2
0.721686,-1.073313,-1.425563,1
0.576429,0.699768,-0.278573,1
-0.686268,0.985541,-0.243385,1
1.289677,-1.094083,-0.532865,2
0.12229,-0.064444,0.779105,1
-0.273678,-0.161332,1.10099,1
0.271828,-0.299628,-0.975222,1
-0.022387,0.128944,0.814435,1
-0.178467,-0.347194,0.151675,1
0.827858,0.027854,-0.814276,1
1.150711,-0.519019,-0.29547,1
1.301431,-1.022116,-0.317652,1
-0.384649,0.479069,-0.145394,1
0.12941,0.267353,-1.623823,1
-0.431491,-0.680539,-0.388342,1
0.35188,0.951481,-0.511741,1
0.642959,0.385747,-1.422332,1
0.637999,-0.553183,-0.491813,2
1.196755,-0.400196,-0.129684,1
0.851109,0.159048,-0.955011,1
0.389974,0.039876,0.379164,1
0.484795,-0.201709,0.861137,1
0.111988,-0.469103,0.638276,1
0.467707,-0.363822,-0.921752,2
-0.243945,0.136429,1.091216,1
-0.119535,1.408358,-0.270097,1
-1.381616,1.28404,1.569808,1
-0.889645,1.86977,0.13848,1
-1.268845,0.218343,-1.894048,1
1.239207,-1.086299,0.238256,1
0.126135,-0.588387,1.822875,1
0.493754,-0.064704,0.63923,1
0.625957,-0.300504,0.331355,1
1.297133,-1.050484,-0.215542,1
0.199089,0.49443,-0.524771,1
0.513258,0.848225,-1.231127,1
-0.452118,-1.047078,-1.137862,1
0.586499,0.4321,0.02829,1
-0.048858,0.156402,0.219802,1
1.566177,-0.91892,-0.781809,1
-0.328429,-2.425656,-0.084892,1
0.141899,-0.475076,0.446306,1
1.004599,-0.526825,-0.083064,1
-3.310103,1.554421,0.509168,1
0.877713,-1.350177,-0.704973,1
0.636479,-0.322423,0.544524,1
-0.141864,0.181607,1.025252,1
-11.501768,-1.25623,0.635709,1
-0.051801,0.918326,0.122576,1
-0.465427,-0.727552,-0.729908,1
0.818817,-0.783622,0.460617,1
0.447629,1.94441,-2.128241,1
0.695152,-0.921843,0.098477,1
-0.064115,0.509965,-0.151316,1
1.039312,-1.109457,1.058419,1
-0.465622,0.970269,0.682387,1
0.179895,0.389094,0.409884,1
0.016526,1.392081,-0.32213,1
-0.947071,1.757937,0.843808,1
0.15371,0.19305,1.565449,1
-0.540848,0.965472,0.207475,1
0.666352,-0.392212,0.092317,1
0.558672,0.831708,0.261665,1
-0.325048,2.721867,-0.698879,1
0.481781,-0.528988,0.741022,1
0.83093,-0.525256,-0.85195,2
0.314993,0.500606,0.1095,1
1.605431,-0.299414,-1.684134,2
0.247895,-0.039261,1.12141,1
0.182842,1.299012,-0.712397,1
1.228831,-0.632599,-0.549024,1
-0.92446,1.211836,0.416449,1
0.094059,0.421519,-0.74588,2
0.970518,-0.796021,0.313738,1
0.400378,1.999198,-1.443796,1
1.011827,-1.013093,0.155126,1
-1.004287,-1.070219,-0.437102,1
1.542584,-0.40895,-0.477206,1
-0.055983,-1.597523,2.19232,1
2.059676,-1.015878,-1.365577,1
-0.677728,0.902471,-0.161614,2
1.259011,-1.352495,0.257569,1
-0.031057,1.267771,-0.135762,1
0.039333,0.659986,0.034484,1
1.325484,-1.11482,0.017349,1
-1.113281,2.171098,0.36499,1
0.449239,0.427501,-1.079862,1
0.610993,-0.011406,0.382593,1
0.603447,-0.323688,-0.220472,1
0.566271,2.053147,-1.439519,1
-2.646852,-1.410634,-1.562449,1
-0.054004,0.061449,1.556516,1
-0.33792,0.303978,0.06176,1
0.49489,-0.326084,-0.238956,1
0.145334,-0.136794,1.583078,1
0.517196,-0.28411,0.542579,1
-4.462344,-0.926426,0.154803,1
1.078175,-0.272671,-0.21429,1
0.212252,0.116526,-0.304054,2
-0.132581,-0.453675,0.090597,1
-1.577577,-1.563351,-1.350371,1
-9.991179,-3.097029,-1.232439,1
-0.514973,-0.204551,1.860908,1
0.212776,1.230504,-0.188829,1
0.534232,-0.431773,0.260099,1
0.03773,-0.569089,0.765072,1
-0.220663,-0.01847,1.297395,1
-3.444053,-1.874798,0.748156,1
0.161363,0.148012,0.071883,1
0.65213,-0.278812,0.615701,1
0.545868,-0.546639,0.407695,1
1.724447,-0.455434,-2.394941,1
0.786227,0.736708,-1.044609,1
0.346218,0.150117,-0.044095,1
-0.171699,0.752764,0.257998,1
0.618565,-0.334158,0.109381,1
0.808193,-0.877279,0.412734,1
-0.099743,0.081704,0.057579,1
0.623262,-0.397275,-0.443561,2
-0.019456,0.73664,-0.031631,1
-0.49174,1.776426,-0.797668,1
-3.775313,-1.436474,-2.636751,1
0.711113,-0.611458,0.867473,1
-1.621997,-0.674327,-0.436488,1
-0.713075,2.069027,-0.659426,1
-0.084393,2.050941,-1.435187,1
0.024408,0.101258,1.630989,1
0.800587,-0.691738,0.325413,1
0.194333,0.238244,1.084274,1
-0.22879,1.149581,-0.3022,1
1.011661,-0.680939,0.064784,1
-0.177463,-0.563585,0.434802,1
-0.331465,0.708807,-0.469644,1
0.307499,0.568296,0.346735,1
0.228466,0.161638,0.743624,1
0.230333,0.636587,-0.928783,1
1.92585,-0.912516,-1.333419,1
-0.018173,1.117651,-0.855592,1
0.557361,-0.552526,0.593285,1
-0.844513,0.143071,1.792231,1
0.58053,0.14677,0.370204,1
-0.018768,0.145403,-0.033814,1
1.418082,-1.514585,-0.067445,1
0.03209,0.191561,-0.386651,1
0.160406,0.628157,1.409852,1
0.261645,-1.135144,1.707998,1
0.623238,-0.54857,0.361457,1
1.058452,-0.901268,0.036093,1
-0.193173,0.081904,-0.597198,1
1.289282,-0.423298,-0.649745,1
0.037227,0.379786,-0.056174,1
-0.484187,1.110981,0.633894,1
1.506494,-0.374879,-1.409225,2
-0.35438,0.107335,1.086938,1
0.638715,-0.030516,-0.253232,1
-4.351089,4.031917,5.095586,1
-0.003469,0.231937,1.279739,1
-0.820917,-1.192929,-0.568123,1
0.374045,-0.324548,-0.468516,2
0.149811,0.60862,0.345081,1
0.043159,1.527775,-0.410573,1
0.009585,2.210384,-1.629165,1
-0.195709,0.312118,0.676831,1
-0.094328,0.345966,-0.32391,1
-2.201611,-1.075346,-1.70183,1
0.393879,0.795922,-0.660767,1
-1.666765,1.08127,-0.653717,1
0.913786,1.840032,-2.615324,1
0.76101,0.034831,-0.428581,1
1.343885,-0.931198,-0.228717,1
-0.295771,-0.076452,0.447715,1
-0.310476,1.124157,1.872741,1
-0.208976,0.093597,-0.047049,1
0.4842,-0.383705,0.5146,1
0.479259,0.038592,-0.450444,1
0.647653,-0.830949,0.098087,1
-0.481302,1.145759,0.737885,1
0.285402,0.48325,0.482487,1
-0.530593,1.825529,-0.496349,1
-0.434797,0.116665,0.733477,1
-1.164487,1.660157,0.186954,1
-0.375096,0.293891,2.231284,1
0.048665,-0.050051,0.110615,2
-0.188167,0.423177,0.458444,1
1.04655,-0.699138,0.593064,1
-0.989289,-1.193317,-1.223344,1
-0.921188,1.328586,0.028596,1
-0.07127,1.216335,0.424415,1
-0.347681,1.290717,0.157891,1
0.230121,-0.571124,0.939832,1
0.252607,0.276063,0.542669,1
-0.036726,1.265829,-0.634263,1
0.990341,0.426163,-0.836321,1
0.389409,0.495954,0.442265,1
-0.328399,1.359265,0.272534,1
-0.182445,0.141229,2.009885,1
-0.022675,0.35676,0.145373,1
0.571708,-1.750412,2.151215,1
-0.388836,1.048745,-0.406015,1
-3.208948,-0.215847,1.356856,1
0.965512,-0.63171,0.224232,1
-1.789702,-1.422111,-0.105686,1
-0.067743,1.86905,-2.530742,1
0.323966,0.154678,0.787878,1
-0.291648,0.514953,0.162061,1
0.642901,-2.181645,0.408105,1
1.309607,-0.683935,-0.929931,2
0.832717,-0.946308,0.06566,1
0.638545,0.320713,-0.308874,1
1.542189,-1.567848,-1.132962,1
0.230183,1.032388,-0.580627,1
-0.005142,0.93826,0.207276,1
-0.307211,0.267547,0.839166,1
-0.454427,-0.498321,-0.902422,1
0.844708,-0.894633,0.224944,1
-4.763576,0.105828,0.219003,1
0.121417,-0.211066,-0.58845,1
-0.299131,-0.061601,0.032466,1
1.487856,-1.142784,-0.743895,2
2.395268,-1.534677,-1.186166,1
