@relation R_data_frame-weka.filters.unsupervised.attribute.RandomProjection-N1-R42-DSparse1

@attribute K1 numeric
@attribute Class {1,2}

@data
1368.771857,1
1034.62756,1
1028.49177,1
1201.090633,1
858.231175,1
1701.220303,1
1053.134349,1
1103.508968,1
1422.080397,1
1474.920071,1
1101.770509,1
1186.51352,1
1293.10358,1
1000.135673,2
1072.162833,1
748.193987,2
1005.628699,1
631.554395,1
1161.02518,1
1533.659976,1
1134.578496,1
739.107995,1
1058.403421,1
1043.416332,1
1188.344297,1
1158.13075,1
1186.454803,1
960.248968,1
725.788005,1
1084.263806,1
1493.768248,1
1312.317046,1
796.947927,2
1494.759847,1
1007.18079,1
1592.763265,1
1214.167616,1
587.243859,1
1249.963391,1
1104.108951,1
1257.013011,1
1121.521777,1
1080.846469,1
1310.945955,1
980.878212,1
1029.749758,1
735.283454,1
1205.259852,1
1213.340908,1
806.205565,1
1212.002553,1
1469.673169,1
1105.252104,1
1688.861255,1
1293.997838,1
1558.732104,1
2407.550623,1
916.153033,1
592.729437,1
765.374026,1
2471.636502,1
944.833716,1
1358.290351,1
965.91745,1
625.270342,1
1107.742793,1
1358.4762,1
1632.457886,1
991.140613,1
617.269999,1
2351.652666,1
1065.917404,1
1100.198673,1
1208.37304,1
926.127567,1
1125.012552,1
883.805945,1
1216.303062,1
1230.382383,1
1262.665039,1
1664.80203,1
622.85465,1
1222.328866,1
972.695831,1
1492.941194,1
1053.086891,1
943.321462,1
1372.900546,1
1660.651863,1
1602.482149,1
854.760319,2
1193.383006,1
1140.422262,2
1003.365255,1
1279.119521,1
1188.979614,1
737.944923,1
1386.541312,2
1237.471494,1
761.359998,1
1074.095801,1
1533.978327,1
1247.571428,1
895.261382,1
1476.849749,1
1469.013604,1
1083.707124,1
777.357739,1
687.216619,1
934.874423,1
1362.739124,1
1120.745126,1
1219.719185,1
1609.556364,1
998.731153,1
591.79794,2
1086.83209,1
1134.818038,1
1182.124676,1
1392.599853,1
926.489739,1
1052.202506,1
990.733062,1
1192.123286,1
1032.302281,1
868.62348,1
1552.711496,1
1254.582077,1
768.99661,1
834.808825,1
1010.998056,1
1307.038448,1
758.102184,2
1182.39349,1
1480.93964,1
1650.536166,1
559.845933,1
1486.099593,1
573.308817,1
1072.750864,1
1128.142541,1
1158.164698,1
1797.435726,1
962.593818,1
1402.022902,1
1173.803211,1
1338.875274,1
1244.125686,1
1602.839817,1
1019.606522,2
505.412426,1
1639.867253,1
909.25999,1
1236.410786,1
1030.271625,1
1106.347453,1
514.70765,2
743.449381,1
1385.859924,1
1508.147214,1
1252.2109,1
806.728125,2
1040.415554,1
911.767307,1
1215.484668,1
1887.981799,1
1574.929031,1
1188.681701,2
1194.754098,1
1020.672773,1
1305.68537,1
1408.31475,1
1401.17974,1
1204.381529,1
1035.136436,1
1227.039005,2
993.157933,1
1290.83979,1
1184.984119,1
1070.59983,1
1259.839025,1
1287.779775,1
1150.081736,1
1226.291972,1
951.525667,1
895.284592,1
705.178159,1
805.156115,1
1507.343716,1
954.078017,1
817.550844,1
1130.829299,1
1122.277644,1
969.948452,1
1029.704205,1
993.764151,1
1163.938143,1
880.170543,1
870.202764,1
951.401133,1
1166.103206,1
1112.630987,1
569.94656,1
982.276497,1
1376.369151,1
928.454577,1
1376.547379,1
802.805549,1
842.209705,1
1295.140991,2
1378.177239,1
1096.821174,1
1146.381902,1
954.359995,1
1102.705124,1
702.433205,1
1571.34663,1
1049.756157,1
1356.195782,1
634.969826,1
1294.749201,1
871.346783,1
935.653846,1
820.336328,1
1434.434942,1
1332.113694,1
847.349393,1
883.773036,1
998.88392,1
922.220926,1
1521.606634,1
1460.247176,1
1255.463345,1
1018.223306,1
1355.817849,1
656.070708,1
1681.068238,1
1325.490332,1
1044.954912,1
1200.952761,1
1134.128682,1
1300.625877,1
1521.884455,1
866.970237,1
1013.95536,1
1690.175881,1
912.427218,1
1407.361429,1
909.326674,1
1577.69044,1
1011.270162,1
1042.062907,1
1415.22979,2
745.150947,1
1785.16709,1
1457.309098,1
1442.731639,1
1283.134762,1
917.986928,1
932.925866,2
1118.223433,1
974.928098,1
1529.400863,1
1286.91375,1
959.892858,1
954.576501,1
1187.119737,1
1217.444483,1
1036.343849,1
1081.37717,1
1258.70609,1
964.7523,1
1792.493319,1
1279.985547,1
657.746294,1
1315.888882,1
803.46165,1
1002.50252,1
1028.453318,2
1279.237647,1
1415.510901,1
972.128238,1
997.110127,1
1592.740229,1
1096.388161,1
1234.446987,1
1374.634849,1
1412.566069,1
707.867514,1
635.293546,1
1064.172016,1
1499.955999,1
920.203953,1
1666.521437,1
917.294108,1
1314.280153,1
987.533964,1
1123.018442,1
1496.620243,1
912.19547,1
990.155596,1
1098.408945,1
837.966181,1
480.598546,1
1218.914821,1
423.424415,1
1270.00547,1
1334.891557,1
1252.272734,1
876.82526,1
1084.887344,1
898.068344,1
1524.861678,1
1406.144317,1
1275.284241,1
677.448372,1
1050.168905,1
1370.629481,1
1200.099033,1
552.62051,1
1200.834116,2
874.462223,1
1014.666886,1
1247.942607,1
1616.73277,1
1446.098572,1
1139.112139,1
785.918054,1
968.023971,1
1094.565005,1
1010.132031,1
1309.124877,1
629.600469,1
1534.361457,1
1007.572406,1
964.604902,2
974.624989,1
1162.985515,1
922.282414,2
767.807904,1
836.006885,1
2370.831145,1
1093.317582,1
1707.802096,1
1053.233423,1
1285.614712,1
1100.340701,2
719.162045,1
1325.218746,1
812.737302,1
1058.283043,1
863.336568,1
1012.094964,1
1303.168527,1
1200.178015,1
788.148243,1
1341.47335,1
1153.430483,2
999.681876,1
1364.226263,1
799.892586,1
842.792021,1
1171.559166,1
906.190276,1
1095.915831,1
555.848706,2
1247.262257,1
895.846815,1
1594.392086,1
1611.061863,1
1271.846467,1
805.859328,1
1139.591397,1
1397.548495,1
1205.260025,1
1646.13312,1
1213.174805,1
1752.507886,1
1074.600694,1
615.75636,1
1305.735253,1
878.149759,1
1080.031539,1
792.138714,1
989.65053,1
901.199372,1
1063.212806,1
1336.743466,1
931.554602,1
1135.378703,1
1163.538559,1
737.971077,1
1361.719119,2
991.599087,1
984.198554,1
1146.551124,1
845.103962,1
1148.638418,1
1469.634545,1
798.359895,2
715.415792,1
1053.901994,1
672.446036,1
1034.428027,1
753.211219,1
955.473357,1
659.339954,1
1359.833089,1
1040.109674,1
1124.100974,1
1625.031025,1
1187.840444,1
550.272542,1
914.605272,1
731.420288,1
1145.607329,1
1111.935049,1
741.317746,1
1074.647979,1
1198.826496,1
1203.841995,1
856.499124,1
940.346145,1
1329.683454,2
1416.221562,1
1473.7279,1
1500.777684,1
1080.799704,2
1253.427319,1
1662.04703,1
1460.623897,1
1255.736835,1
534.424277,1
909.526553,1
970.306814,1
1150.135776,2
1406.425256,1
1351.415322,1
434.969746,1
779.994787,1
1409.609978,1
1160.378259,1
1160.907054,1
1433.36159,1
451.089423,1
1457.609436,1
857.594993,1
1102.93133,1
1063.048608,1
1012.479999,1
1154.553545,1
678.386451,1
1293.377244,1
1256.999847,1
1192.393313,1
629.600469,1
1671.970295,1
1063.756324,1
989.578304,1
744.709621,2
1127.680604,1
1040.022378,1
1206.261324,1
848.704896,1
1637.86379,1
1027.009827,1
1183.471865,1
1412.436511,1
1379.13056,1
933.683638,1
1505.241526,1
851.753305,1
1041.521122,1
869.489505,1
834.502079,1
649.584871,1
1548.102682,1
1449.265974,1
1058.369646,1
1081.217821,1
1516.410482,1
560.822983,1
1210.778859,1
1462.98243,1
958.242906,1
1144.115687,1
804.891805,1
1434.955943,1
895.695088,1
1518.652795,1
803.671575,2
859.363763,1
1074.366348,1
515.117453,1
787.994263,1
1233.535062,1
1331.947071,1
582.044416,2
1066.943297,1
1031.385334,1
1434.046963,1
952.581179,1
1584.634058,1
1595.894813,1
566.95808,1
984.859158,1
1106.867069,1
865.640542,1
1063.660195,1
1126.583696,1
1088.086268,1
1602.320202,1
1333.83899,1
678.530904,1
1476.892357,1
999.544004,1
1236.845357,1
1476.25427,1
1375.417216,1
1456.418651,1
1244.755633,1
1754.026202,1
960.595378,2
1286.307532,1
553.887158,1
883.778925,1
1261.444116,1
1253.015091,1
1144.289932,1
1254.154087,1
1232.527355,1
620.940215,1
1226.17246,1
546.367979,1
1150.755331,2
827.047159,1
559.908979,1
888.227177,1
992.750728,1
1741.453419,1
986.444158,1
1139.274605,1
885.240256,1
706.548558,2
1167.655643,1
958.690122,1
712.946753,1
1126.635657,1
1120.463667,1
1154.103558,1
1099.411975,1
1057.705751,1
956.292444,1
1221.875242,1
1267.861191,1
1455.186643,1
1052.925117,1
1373.618135,1
1006.038675,1
956.958071,1
756.673588,2
1261.856864,1
622.644726,1
1051.963483,1
772.652104,1
1128.753782,1
728.634284,1
828.408724,1
741.250196,1
1051.138334,1
1501.110584,1
1021.811076,1
387.619461,1
1430.044193,1
1117.226291,1
1317.609501,1
1138.065634,1
578.945777,1
1543.242201,1
914.467054,1
1341.441308,1
1088.55704,1
964.032286,2
1325.219439,1
1257.62633,1
871.76542,1
461.436002,1
1032.584259,1
1306.832334,1
921.739589,2
940.537537,1
662.596036,1
951.034457,1
828.98619,1
1348.098445,1
1549.938136,1
954.901261,1
1256.891594,1
1164.346907,1
937.216329,1
856.081007,1
1061.347388,1
931.797782,1
1050.031553,1
1447.417183,1
1390.066902,1
1493.720616,1
1094.65611,1
2268.986558,1
1260.932988,1
533.255142,1
1176.186167,1
1115.671602,1
1198.536204,1
1175.600734,1
969.9824,1
1240.023671,1
957.164358,1
934.331599,1
1471.513993,1
589.599968,1
1597.399965,1
1031.666792,1
915.88647,1
907.594623,1
969.691936,1
1124.599632,1
1167.254847,1
1282.355858,1
1589.625655,1
1433.471922,1
558.390144,1
1038.517399,1
938.194245,1
847.83887,1
1067.249004,1
1114.44583,1
1185.300045,1
1482.481339,1
690.846651,1
1437.473825,1
993.73765,1
1168.347078,1
870.795645,1
1283.449648,1
1606.772612,1
1114.802633,1
939.781843,1
1180.189629,1
1063.14543,1
1036.190562,1
1128.242827,1
1146.964045,1
1394.733913,1
1394.252403,1
935.678615,1
1201.896383,1
1378.465106,1
791.547219,2
814.581243,2
1517.049089,1
1067.636118,1
1474.915914,1
578.691512,1
1448.810791,1
709.655857,1
1190.78493,1
569.289074,1
980.629317,1
1362.546693,1
1181.747435,1
1106.285619,1
1068.097883,1
1718.96984,1
1088.965111,1
1485.539101,1
957.974785,1
675.499815,1
1152.410479,1
1148.311927,1
943.852162,1
1331.947071,1
1400.363078,1
1323.286817,1
1251.021674,1
1183.104324,1
1259.63395,1
834.271024,1
1192.30619,1
1215.15731,1
1211.162681,1
1431.020377,1
1596.455998,1
1049.891604,1
1452.210287,1
991.565659,1
1296.310126,1
864.293353,2
918.852953,1
1125.400012,1
2431.799334,1
905.862572,1
1754.720408,1
1219.710179,1
1013.249722,1
1275.340533,1
811.342135,1
1315.075511,1
1313.327525,1
1123.193726,1
1091.163603,1
1229.782747,1
858.231175,1
1087.878422,1
1391.084309,1
1357.762942,1
740.377069,1
1213.23889,1
1159.051335,1
1696.681637,1
658.688703,1
889.607968,1
893.160751,1
1236.895414,1
1338.875274,1
1153.965687,2
1506.234684,1
1408.157307,1
818.782159,1
1232.08776,1
1061.638892,1
1537.107277,1
1667.353514,1
1181.440863,1
1207.012687,1
965.030987,1
2133.886595,1
1570.623672,1
1099.889155,1
1046.73598,1
1119.832508,1
1244.89541,1
1448.435975,1
535.332045,1
1287.994203,1
1219.12769,1
666.182421,1
1159.239955,1
1725.922119,1
1055.234634,1
1574.994503,1
1243.703759,1
626.260035,1
874.493227,1
1004.397038,1
756.040178,1
871.221556,1
933.575385,1
886.079608,1
1030.786737,1
702.593939,1
690.301055,1
1426.306081,1
961.124693,1
1250.90528,1
914.522826,1
1197.4076,2
985.103897,1
947.816827,1
902.927785,1
924.658615,1
1526.169896,1
1370.052189,1
1443.014829,1
1098.986237,1
1229.698396,1
1796.944862,1
1792.44153,1
870.932823,1
1518.269146,1
677.145263,1
1006.321519,1
1089.052406,1
1155.191286,1
1409.889357,1
1247.470277,1
844.907721,1
922.894348,1
1149.285859,1
1059.700207,1
1521.711424,1
1176.427095,1
1196.623673,1
745.336104,1
1272.299571,1
1121.791458,1
1030.118338,1
622.96706,1
1195.954755,1
1343.471791,1
1164.927837,1
1172.598397,1
956.870603,1
1135.359304,1
1126.926815,1
1314.404514,1
1432.48015,1
961.865491,1
1182.598565,1
1027.748547,1
500.198087,1
1199.48277,1
1119.498742,2
1145.751609,1
667.568754,1
1292.192521,1
1438.756755,1
892.006166,1
847.467865,1
905.219289,1
909.478055,1
1576.599248,1
933.05577,1
948.256594,1
826.40734,1
672.035713,1
1232.888487,1
1212.311724,1
993.331138,1
1077.624335,1
1457.26597,1
995.982735,1
748.639471,1
877.147075,1
1740.903492,1
859.50735,1
938.230272,1
1171.341447,1
985.454291,1
1257.707736,1
1330.945253,1
1172.944807,1
761.23633,1
986.691495,1
1409.196537,1
1296.151297,1
1136.894594,1
921.64346,1
1584.913091,1
880.740734,1
1122.980164,1
1503.766511,1
1234.336828,1
1241.096849,1
852.361428,1
871.011632,1
619.034959,2
759.101577,1
1100.23418,2
1416.709307,1
604.485732,1
1071.397093,1
1464.448958,1
1260.413373,1
1311.595474,1
760.617641,1
1231.879221,1
787.340934,1
1081.838934,1
1117.007706,1
886.911858,1
1044.200604,1
1194.781984,1
1259.200937,1
1129.544637,1
1285.266223,1
730.925441,1
1277.808186,1
1586.125527,1
635.887293,1
834.006539,1
710.682097,1
1418.4301,1
1177.783984,1
527.409471,1
1315.871561,1
1657.063053,1
1592.728971,1
940.014804,1
1079.150099,1
593.206271,1
735.905087,1
647.223046,2
1081.429478,1
961.288198,1
1350.003701,1
1387.372697,1
1001.125367,1
1063.479196,1
1361.9694,1
1312.148864,1
1325.538483,1
893.391807,1
992.994427,1
519.326683,1
859.097201,1
623.076353,1
1113.600416,1
1126.788597,2
899.793466,2
716.631692,1
1352.664997,1
1027.368535,2
1040.822759,1
1237.750181,1
1488.49398,1
955.51458,1
1179.959613,1
717.213487,1
1424.105684,1
1629.85981,1
789.193362,1
1223.11643,1
618.018245,1
1075.885529,1
979.598573,1
1423.816951,1
1354.078697,1
879.419872,1
992.159406,1
1647.909511,1
1422.879738,1
1202.620553,2
1016.847019,1
1309.430411,1
1151.044064,1
1186.743363,1
1254.06454,1
1494.848528,1
1428.199559,1
790.328375,1
1611.599145,1
1194.447525,1
1452.577135,1
936.40954,2
1648.495464,1
1500.67151,1
1046.946078,1
769.896584,1
1107.935224,1
1451.923286,1
1250.045836,1
836.407335,1
781.73238,1
1311.477521,1
983.263593,1
1249.788973,1
510.435373,1
809.390633,1
1420.281662,1
1638.062283,1
1339.595807,1
1060.857044,1
1122.368923,1
1377.103021,1
1249.764205,1
1179.05427,1
1393.58539,1
1184.722752,1
1179.399814,1
921.503511,1
1312.407459,1
1412.198701,1
865.245981,1
1253.706179,2
1168.649321,1
689.820757,1
936.413004,1
1350.257446,1
893.265886,1
1180.516294,1
1548.478537,1
988.498197,2
1336.743466,1
1683.341382,1
1081.990489,1
2563.868208,1
1022.189356,1
628.800607,1
1509.560914,1
1513.473443,1
1240.649807,1
655.071835,1
1135.463227,1
1182.724312,1
1023.712695,1
1155.304562,1
595.8764,1
1417.546927,1
1047.890739,1
1245.856178,1
1298.295922,1
628.44571,1
1063.241385,1
602.316338,1
1415.08551,1
891.016299,1
1238.416327,1
1237.108456,1
607.683444,1
715.370932,1
2624.615733,1
918.507409,1
959.398531,1
819.342478,1
842.511428,1
687.584853,1
1565.53993,1
1364.086313,1
1898.472138,1
1246.131748,1
1070.407399,1
911.517199,1
1394.3009,1
1357.661271,1
1220.534981,1
701.759437,1
1366.738776,1
1654.469307,1
885.807329,1
989.193442,1
970.614599,1
925.657488,1
1167.139665,1
1030.452105,1
1115.44072,1
850.703336,1
1412.81583,1
1577.943839,1
711.19513,1
1394.517406,1
1254.631267,1
898.181273,1
1326.420963,1
1018.035725,1
1092.92406,1
1228.024023,1
960.248968,1
1255.736835,1
687.970581,1
846.519567,1
1379.040493,1
952.785388,1
656.264871,1
1231.488124,1
541.606052,1
1319.575379,1
1459.939737,1
1081.954462,1
1289.564481,2
906.528719,2
1084.263806,1
932.463235,1
643.966271,1
710.344693,1
1088.074317,1
690.026698,1
1098.408772,1
1617.892898,1
1073.243979,2
1197.907643,1
1031.436256,1
729.077862,1
1119.219709,1
1604.115992,1
969.948452,1
1260.932988,1
1344.306293,1
1674.135359,1
1324.658082,1
1727.492743,1
1244.045493,1
1130.846792,1
1245.055971,1
793.798885,1
1510.27296,1
1165.670193,1
891.832961,1
1264.263895,1
1028.512381,1
1077.335602,1
1833.673519,1
1631.375354,1
1071.273424,2
724.536079,1
1086.630999,1
716.396999,1
1227.435472,1
1271.991439,1
1024.07504,1
1542.564449,1
2278.451003,1
690.960447,1
1382.806491,1
1251.793649,1
1266.4901,1
1357.408218,1
1244.150108,1
671.290585,1
1118.528274,1
1190.70006,1
1363.990011,1
845.565727,1
1335.726059,1
2907.53584,1
1463.582932,1
995.893188,1
1684.41941,1
767.34943,1
855.633099,1
1408.157307,1
1097.36244,1
1122.907764,1
1065.066794,1
1556.497239,1
800.063193,1
1092.822215,1
924.127914,1
1344.897961,1
1205.160952,1
1255.503701,1
1586.291977,1
1305.100284,1
1588.637001,1
1752.968612,1
1465.257306,1
1283.341395,1
1271.803685,1
1288.63385,1
722.825505,1
1532.72692,1
1240.53324,1
1137.187657,1
1139.590531,1
1282.355858,1
1435.870119,1
1048.107245,1
1476.573313,1
1017.909632,1
769.400178,1
893.628751,1
1415.997088,1
786.129018,1
876.417709,1
990.619093,1
1090.365474,1
838.257512,1
907.594623,1
1098.612634,1
796.310359,1
1657.226213,1
1018.231274,1
1432.497124,1
973.520634,1
1350.422337,1
851.257419,1
1046.158688,1
902.013609,1
751.008916,1
1350.99963,1
1223.52069,1
1198.795665,1
1248.142486,1
753.673157,1
981.525826,1
1095.195644,1
1032.723516,1
1298.953062,1
673.014668,1
962.984049,1
1172.598397,1
1366.854477,2
827.119732,1
1129.139683,1
506.149933,1
964.326908,2
1503.420101,1
1110.244568,1
994.215177,1
897.410164,1
1704.337995,1
1095.443327,1
980.417141,1
891.910037,1
1310.667614,1
1269.448962,1
894.525607,1
1158.74199,1
1334.59988,1
