@relation R_data_frame-weka.filters.unsupervised.attribute.RandomProjection-N2-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute Class {1,2}

@data
1680.089283,417.581688,1
1432.687996,422.741294,1
1752.835417,464.189616,1
1535.138281,382.566722,1
1175.629486,390.880566,2
1413.807083,411.856914,1
974.278579,323.027476,1
913.137186,535.627013,1
1745.153426,464.526327,1
973.474388,354.080722,1
1363.842267,397.23113,1
1109.685808,384.626997,1
1190.428474,369.538063,1
1324.672458,392.020775,1
861.244944,318.42022,1
1189.993037,349.379416,1
1404.693205,392.176313,1
1417.510381,371.091886,1
1109.139173,392.115865,1
1305.773878,377.779507,1
1350.65322,430.587831,1
1441.579479,556.469473,1
861.373635,346.311261,1
993.370456,535.754838,1
1068.675348,409.630016,1
1017.060234,357.079594,1
1399.452539,418.847471,1
929.978089,409.296943,1
695.258877,325.739521,2
844.705937,358.458134,1
824.907037,353.148532,1
488.919318,348.238514,1
986.430821,368.535725,1
1336.34648,377.067461,1
1170.164519,405.732902,1
664.282708,456.849012,1
899.746355,357.939038,1
1802.657339,676.595164,1
1045.533244,416.125207,1
1099.108867,420.790312,1
700.325992,319.563374,2
388.359566,280.887892,1
1084.263806,371.813631,1
1558.087955,405.971059,1
845.240794,445.89916,1
1107.040274,435.610778,1
1297.970989,412.56463,1
1448.860501,415.692194,1
1629.648673,447.587217,1
1283.567774,620.034872,1
1133.42114,398.124176,2
851.322198,345.101424,2
1495.120633,414.970448,1
965.650368,357.82888,1
1014.115748,564.648563,1
2041.113624,1055.468461,1
684.693021,343.012744,1
1309.430411,363.73067,1
1306.104873,376.339999,1
1073.17868,361.787828,1
1408.081962,402.212335,1
635.361443,317.567705,1
716.832783,329.483349,1
1327.210432,390.771793,1
1162.545574,459.978308,1
790.516995,346.738732,1
736.853904,340.143775,1
1111.42063,726.944495,1
910.850879,342.426445,1
1569.728202,418.372023,1
807.135676,344.678111,1
1325.018868,387.871128,1
1518.53415,412.999201,1
928.961722,354.41137,1
745.116479,330.132868,1
1605.322366,439.844603,1
1031.724989,335.440564,1
850.003934,328.367908,1
801.099826,337.828716,1
960.927239,346.193655,1
1577.320993,444.889547,1
895.253761,340.780996,1
607.011582,312.833664,1
876.671108,333.229601,1
1202.353471,363.653074,1
1361.680668,364.789126,1
1245.180679,432.099911,1
1068.675348,391.443483,1
1557.690969,1025.951371,1
1294.130686,378.453101,1
1027.353466,317.954992,1
771.763908,340.835036,1
1059.385321,481.746376,1
1509.385977,413.19042,1
1510.925597,402.990546,1
974.958929,463.818438,1
362.147229,354.427132,1
1478.268472,412.254766,1
1887.007521,634.920289,1
858.354844,329.5845,1
1216.260453,636.889458,1
856.282618,348.618526,1
1326.193025,407.560388,1
737.300427,303.686184,2
935.60431,354.476495,1
762.639984,305.916026,2
876.341325,351.759081,1
795.877346,334.285806,1
920.337667,407.03194,1
929.822551,326.202844,1
971.295641,435.322045,1
1060.015094,397.216927,1
572.511901,362.688321,1
911.858066,361.865424,1
1359.793079,357.86837,1
1027.946,372.758292,1
519.615242,362.431631,1
2689.874904,1449.341664,1
1568.43869,427.416792,1
1010.285317,375.555207,2
1133.023634,365.200315,1
574.411094,324.339677,2
1204.151686,421.114206,1
616.04007,324.280788,1
1151.986992,362.691439,1
844.059016,589.331327,1
1259.055618,400.824443,1
805.403626,443.405007,1
1333.091437,396.959198,1
760.658864,340.059251,1
2893.514542,1516.781661,1
1053.779711,361.652209,1
1232.890219,385.340082,1
854.28591,345.961041,1
1157.442952,357.993251,2
1027.106129,372.102191,1
1351.767968,452.931286,1
977.757923,363.122893,2
734.173036,336.234363,1
1660.803417,485.423,1
696.017862,412.361287,1
1045.649984,393.023979,1
952.531815,364.500393,1
675.268933,336.710677,1
961.873112,346.185168,1
1346.917013,392.680686,1
1116.711006,377.009784,1
1172.891979,415.486773,1
559.452411,334.696648,1
914.349621,461.93795,1
1016.950076,604.170845,1
867.233856,326.793647,1
889.581295,327.877218,1
727.894352,305.273955,2
1322.484877,394.747196,1
843.579584,387.08495,1
1264.951346,383.198921,1
1102.056644,352.866034,1
1188.501741,389.711432,2
1101.914269,354.328059,1
1034.372428,360.773539,1
1006.625494,374.791546,2
1108.512517,393.175533,1
796.403023,356.802466,1
1717.647419,544.684426,1
1088.940343,345.544136,1
1235.496609,354.765228,1
1119.707627,404.046577,1
839.06049,335.033705,1
1051.138334,579.425035,1
924.915131,356.802466,1
1228.271533,411.856914,1
1095.645977,474.334411,1
552.372307,331.723237,1
689.041161,326.255325,1
747.101583,347.539112,2
994.587741,367.481252,1
932.779508,358.846633,1
967.061643,372.346583,1
907.017331,450.044477,1
1293.120381,425.11022,1
1626.358123,453.948,1
1274.092244,384.473017,1
1652.511224,423.957887,1
1080.799704,433.878727,1
1113.708669,363.73067,1
1087.727907,342.080034,1
710.64226,338.707039,1
1693.368397,426.142176,1
1200.232575,394.23832,1
931.443577,365.062963,1
1392.261583,442.343433,1
1123.651853,375.534249,1
1312.721307,435.437573,1
1213.814797,434.788227,1
828.174724,345.477452,1
855.200086,351.606314,1
1588.001858,436.014866,1
1207.431844,372.679656,1
709.274806,333.451304,1
1553.116622,382.383471,1
1413.699869,422.966807,1
1125.919627,361.479004,1
1066.992141,355.241196,1
1703.904982,449.900197,1
725.313596,360.68226,1
1299.532953,370.535204,1
1302.138303,385.504973,1
2027.216167,806.777315,1
1301.275396,388.123661,1
1138.99765,411.313743,1
1432.49262,475.188139,1
1030.07521,345.172958,2
1077.13174,419.25814,1
1325.722427,397.613914,1
915.205947,349.63039,1
784.718609,333.907526,1
1630.326251,415.62551,1
1411.423088,430.216133,1
797.320837,374.700267,1
944.012204,331.398997,2
997.103025,454.360748,1
1200.834116,348.665118,2
487.13929,298.778764,1
1191.240806,403.522285,2
765.799591,410.129713,1
1176.224791,370.2799,1
1282.501177,393.423043,1
860.904596,347.125498,1
1091.192009,462.688448,1
982.419218,342.59965,1
969.370986,369.504115,1
799.555529,355.85261,1
1652.013952,435.912848,1
1029.459986,488.882426,1
1180.969918,369.937127,1
1122.368923,535.2037,1
1018.760762,366.879884,1
992.465113,373.650644,1
1317.657652,358.96753,1
1467.810349,524.194958,1
1018.528494,388.020604,1
732.007973,338.074667,1
1294.852432,407.067966,1
972.546528,483.242175,1
1092.058034,388.498996,1
744.781847,312.923904,1
1394.356845,415.105548,1
1062.396664,368.060797,1
1503.593306,420.628539,1
1701.306906,805.403626,1
945.346229,394.448071,1
778.383633,343.100039,1
827.353386,336.899644,1
605.043279,304.840942,1
1151.65721,374.666492,1
1475.647532,437.193526,1
1143.153533,430.726395,1
1129.563689,359.8003,2
672.980374,319.012235,1
700.100825,324.216355,1
1147.050647,399.454217,1
1604.66332,445.30039,1
1069.445245,395.100015,1
879.066707,353.949605,1
1203.651643,367.689618,1
1499.035934,418.912769,1
444.992778,296.108462,1
1807.158766,454.899589,1
1341.992966,722.958007,1
1283.853909,400.681029,1
1234.865623,409.846522,1
734.028583,330.605198,1
1539.279961,425.442947,1
1403.703511,394.412737,1
771.946293,380.704768,1
796.290094,344.063059,1
1222.63007,362.048155,1
1512.779584,410.321277,1
1529.400863,440.032011,1
1284.611162,466.308781,1
1003.219416,390.926465,1
1013.45982,373.093443,1
740.715165,406.354188,1
1213.209446,366.973588,1
999.994511,377.403652,2
759.380611,329.5845,1
856.395201,356.733184,1
1515.726842,431.554142,1
1203.198019,370.731099,1
1240.98773,434.931295,1
1245.971706,367.762191,1
1315.492588,706.676729,1
1506.048834,389.466866,1
958.170507,355.763236,1
1073.136765,515.048864,1
1455.834257,380.185152,1
702.779615,311.119626,1
1055.79322,414.501409,1
1112.257557,376.697668,1
1179.5266,361.998619,1
1383.446657,424.467976,1
1008.011308,360.562229,1
1376.836112,420.888346,1
694.552374,311.095551,1
1159.996168,386.366842,1
987.346037,424.10234,1
1644.95342,401.835787,1
1057.089834,356.629261,1
1051.970584,368.622327,1
1186.353998,375.138995,1
843.701347,481.894986,1
1667.503163,429.664128,1
1040.159903,358.281118,2
1093.666417,366.369969,1
588.700167,377.741748,1
1399.030784,439.174819,1
1044.426637,368.102019,2
1324.447464,435.351837,1
1625.24095,439.940905,1
654.985752,360.753621,1
1129.107987,367.704167,1
1124.578674,413.362932,1
1146.040342,371.351693,1
1793.538611,433.662221,1
824.863736,316.965298,1
1345.308631,382.535718,1
709.483345,373.641811,1
924.977658,349.343736,1
1427.490111,416.099745,1
942.235639,382.783228,1
768.396801,322.710684,1
863.254122,350.220673,1
1195.54807,414.248876,1
1366.068472,418.809885,1
1464.921461,383.176924,1
1737.832913,435.508934,1
859.097201,342.94606,1
430.547994,333.810012,1
1395.245561,385.932443,1
1125.94353,357.171047,1
1514.678431,395.77361,1
824.456184,339.176251,1
605.657984,438.121386,1
1951.923919,776.250612,1
1247.769402,369.966052,1
1042.320463,367.69568,1
679.829942,323.893501,1
2369.989888,1466.829315,1
1021.224431,394.546798,1
1060.65959,347.497716,1
945.478731,385.339562,1
1441.538602,383.609936,1
1366.54825,427.338677,1
459.426477,354.20439,1
1349.886268,396.082954,1
742.872088,358.356809,2
1433.553502,404.845226,1
1201.776698,397.172587,1
1114.481857,396.454132,1
1007.594577,351.648056,1
859.861901,400.935987,1
625.77714,316.880774,1
945.083824,370.697324,1
1351.528771,447.686983,1
1213.878883,449.719718,1
844.619854,355.854688,1
1100.264664,375.690134,1
1013.652597,354.627357,1
1326.527484,413.010286,1
1366.844777,431.280651,1
756.163846,345.855905,1
955.825656,363.73067,1
1111.126355,423.407614,1
995.795846,424.041545,1
1023.642027,361.421326,1
803.527122,373.112669,1
1378.861572,405.368651,1
937.385897,504.719605,1
617.14304,328.804211,1
681.549002,297.111319,1
1361.78563,413.015309,1
729.147317,351.81416,1
829.597258,342.111558,1
538.188023,299.246938,1
718.801085,349.874263,1
647.462243,407.03194,1
1247.548912,547.485499,1
840.977351,334.951953,1
956.506352,367.420631,1
1257.243546,419.395665,1
1009.015897,494.904593,1
1162.75723,374.752748,1
1340.224715,385.904904,1
1547.212927,418.875357,1
1261.991444,380.473885,1
1169.856041,503.305039,1
1329.970281,352.848887,1
884.84708,350.393878,1
835.863817,361.520746,1
1172.317112,422.309494,1
1375.638053,448.471255,1
1223.603482,366.729369,1
1466.549069,424.677207,1
968.649414,435.177765,1
1029.177142,410.816124,1
1374.449,398.771443,1
1067.62382,477.86052,1
944.26543,371.849658,1
1176.062498,349.874263,1
1330.165137,368.726943,1
691.34808,336.320966,1
959.968549,335.028163,1
935.307436,370.658873,1
514.922077,295.566156,2
1152.360769,388.526363,1
828.875858,341.57237,2
1023.730881,349.163603,1
1035.766383,384.515279,1
983.227566,364.307962,1
930.727201,345.101424,1
946.158215,354.637403,1
1323.540562,393.816392,1
1447.682706,426.188422,1
1010.497494,362.971339,2
1019.793064,372.275396,1
923.673251,497.980888,1
1215.033642,345.890546,1
1225.342115,368.815105,1
1093.790085,364.250285,2
986.114375,340.818928,1
1076.130615,500.26148,1
1556.850058,424.728996,1
1145.064678,373.04789,1
1067.78594,397.575808,2
1155.70432,360.641384,1
754.423481,338.03864,1
1001.494813,478.427074,1
1182.045868,375.225252,1
706.423157,436.13888,1
499.592735,309.20571,1
857.498518,347.875823,1
1178.778354,393.482972,1
803.300396,445.384568,1
790.161578,379.764437,1
961.02025,423.798884,1
1204.352777,390.288724,1
1176.791865,363.274794,1
1073.118059,416.879861,1
1126.038619,360.17858,2
1084.929952,360.133373,1
1688.34978,439.141564,1
1102.78601,372.098727,1
834.612411,359.046338,1
1298.17208,380.185152,1
1244.242427,365.305277,1
1089.69084,367.887592,1
625.635111,358.534517,1
1098.120212,367.194771,1
888.542064,368.926822,1
1240.449582,409.366398,1
727.275837,334.904321,1
1041.579145,463.631896,1
1093.926744,357.075957,1
1156.616244,406.087106,2
937.851992,347.605796,1
936.029008,438.353134,1
885.448968,353.090855,1
1318.644921,389.157175,1
767.402431,372.771975,1
1614.937499,421.95425,1
1101.741757,460.281763,1
1380.526939,368.184465,1
1555.381625,400.598583,1
1571.836108,396.639635,1
939.037927,351.339925,1
1130.602746,370.259115,1
854.189781,351.093107,1
1118.904822,569.968384,1
1298.821599,699.315514,1
904.996547,458.343945,1
2837.965248,1485.233567,1
1119.038016,467.253961,1
1173.993044,383.413002,1
1256.640446,370.884732,1
935.307436,338.096318,1
915.358021,337.316895,1
1053.61967,370.925262,1
1319.028743,434.2577,1
815.301083,343.653083,1
813.442073,329.400557,1
937.717931,360.512,1
723.581545,400.103737,1
1175.440865,377.276173,1
809.560547,342.859457,1
951.535886,340.762117,1
1224.84415,418.122261,1
877.668942,409.719736,1
1124.274179,385.987522,1
616.610087,344.678111,1
1436.669634,414.812832,1
1106.513903,372.657313,2
1070.343313,358.213741,1
948.533896,411.99184,1
1739.693655,432.758264,1
982.123211,360.518755,1
1160.987248,371.236165,1
1145.35497,371.905257,1
445.976929,291.719272,1
647.822336,334.639317,1
1325.59616,407.03194,1
1065.585716,356.287528,1
802.144945,353.455798,1
982.602469,350.131992,1
1042.496613,488.289891,1
1098.120212,345.544136,1
900.763934,329.967803,1
1540.226181,369.792847,1
769.275644,358.69785,1
813.228338,352.988837,1
702.024961,546.189925,1
1190.78493,365.895733,1
1451.804987,401.489377,1
990.143818,465.207369,1
1000.864693,456.485108,1
1163.632436,402.85458,1
1353.261861,412.263426,1
1039.807777,358.534517,1
607.083808,285.788383,1
957.599623,334.606582,1
1240.445598,384.282665,1
1432.265549,394.018176,1
1047.890739,349.008238,1
976.443643,373.473455,1
1314.626563,381.917203,1
1118.286306,341.214009,2
1015.579158,384.515279,1
1300.986663,383.649254,1
805.803383,337.683224,2
1304.041827,379.319127,1
1290.509141,370.606392,1
1172.421554,370.977051,1
1437.024705,414.537436,1
689.759616,324.866221,1
964.7523,407.72476,1
1072.716742,355.840139,1
1201.496279,419.226443,1
787.016521,338.271774,1
1359.082591,390.481155,1
987.857858,359.677671,1
864.66228,348.671527,2
1053.846222,414.909134,1
1433.124299,388.613138,1
1240.336652,633.252844,1
1672.027799,426.747355,1
962.810844,347.918778,2
1265.609525,659.218537,1
922.894348,356.513733,1
946.132754,464.189616,1
1548.050547,386.851469,1
1181.730981,396.482192,1
1611.192113,459.378326,1
1103.532871,395.82765,1
1258.01812,382.994539,1
1186.897862,428.863921,1
1729.972347,465.228847,1
872.674227,338.47633,1
391.443483,296.56555,2
804.811091,370.089201,1
1356.241335,372.07188,1
1027.106129,599.289579,1
1331.947071,378.549403,1
972.065538,357.764794,1
1039.269802,344.520667,1
688.416064,345.074058,1
762.051433,344.983818,1
1052.475477,369.334374,1
1217.342985,387.612013,1
1329.034108,394.671332,1
862.272743,337.280868,1
803.275628,336.116757,1
858.167782,368.88456,1
1013.167277,389.29903,1
1516.843495,427.600043,1
1244.767238,382.422442,1
1069.257317,430.840537,1
1294.361568,386.333933,1
1072.268314,383.756641,1
1196.500698,387.632971,1
1047.890739,373.380617,2
1529.901253,449.83282,1
1194.290255,364.307962,1
1332.663794,374.541091,1
1115.873733,404.433864,1
675.375107,327.32989,2
944.601448,404.159334,1
1180.59389,415.289319,1
986.069688,340.547862,1
1087.889161,417.19596,1
1171.143474,853.069664,1
751.050312,354.575569,1
656.650945,312.584248,1
834.656058,590.340593,1
1128.906376,452.16953,1
956.019992,337.749907,1
1224.676488,391.137776,1
1489.563695,414.393156,1
1020.870746,362.258426,1
1409.681511,410.357477,1
1219.597942,836.393305,1
1105.295752,450.58072,1
1342.432907,391.6541,1
1187.520534,458.660391,1
1145.545322,369.504115,1
1103.811211,336.079691,1
1339.969238,382.509738,1
1070.892373,423.313217,1
1457.644423,433.012702,1
1624.447151,454.013818,1
1150.769014,739.044949,1
747.033513,329.003051,2
1067.730688,366.407554,1
930.977309,351.606314,1
1315.185323,396.527918,1
1233.67709,397.962749,1
1481.687367,425.756102,1
1361.068734,417.366567,1
967.271741,438.917436,1
1563.275274,427.277016,1
1050.616987,345.800653,1
659.176622,393.49042,1
1526.369774,410.351762,1
1394.716592,968.29954,1
868.380993,359.261979,1
884.174871,349.163603,1
1277.344169,516.995515,1
1209.950419,377.66242,1
1591.061872,421.003874,1
1355.948445,380.391266,1
1059.396406,339.11078,1
690.089052,312.501976,2
1183.620648,412.677906,1
939.841425,369.691003,1
1113.708669,370.658873,1
1360.525909,382.783228,1
1547.950608,410.719476,1
1091.625021,387.726848,1
655.187536,322.318894,1
897.166984,364.119515,1
1317.080186,441.817236,1
1010.644372,427.860197,1
1054.118847,411.024317,1
986.269567,360.766265,1
748.889233,360.365468,1
1143.153533,377.511732,1
1262.665039,388.556673,1
603.446501,328.656641,1
1048.00973,368.926822,1
1293.841953,413.52713,1
1344.071427,401.835787,1
1155.951483,385.285003,1
1127.768938,430.125893,1
842.800161,420.809538,1
493.015965,305.923474,1
1086.395614,375.455268,1
1394.773404,402.938064,1
1053.153575,364.774403,1
614.808581,302.144139,1
881.915065,425.632607,1
1117.112149,408.946376,1
785.509117,325.673703,1
1085.672136,473.351646,1
1155.710901,482.267897,1
1055.063334,402.612959,1
1008.300907,346.410162,1
995.929214,360.453803,1
984.710202,358.888722,1
457.320476,307.950839,1
1059.582082,365.751453,1
774.676178,326.775807,1
793.97209,358.188107,1
546.952893,347.333864,1
1565.77393,452.065261,1
1031.147523,347.372489,2
1025.374078,522.292127,1
1424.218094,404.775078,1
1198.579159,377.356194,1
757.663975,354.962162,1
735.909244,335.537386,1
1213.054254,387.608202,1
875.14136,330.730598,1
1194.001522,373.133281,1
1214.010173,391.758369,1
1087.727907,372.198493,1
645.910671,304.407929,1
1457.69396,407.229913,1
1419.667131,363.507235,1
1349.829976,381.298688,1
1089.101597,357.160828,1
842.812459,323.825605,1
1295.89478,406.197957,1
1049.276379,367.425654,1
1756.852216,465.129427,1
997.661265,346.410162,1
814.378766,453.08873,1
1252.025397,370.287694,1
875.984696,353.001654,2
918.721664,385.617556,1
1407.789765,400.523586,1
1135.392733,363.46428,1
1061.097626,373.256949,1
950.895893,345.977149,1
591.056449,371.987529,1
815.248949,341.943376,1
1058.002278,389.524197,1
1383.04257,424.179243,1
766.815439,342.279913,1
1397.765002,396.062342,1
764.375672,320.970665,1
1251.464559,397.909748,1
1250.267192,389.984923,1
1600.118073,443.850317,1
1117.213994,605.351757,1
1310.123231,385.034895,1
651.209881,315.645648,1
993.716,400.161414,1
729.88621,316.792093,1
1515.072126,466.551441,1
923.200055,364.172169,1
1346.861934,395.581179,1
819.837325,340.636717,1
995.326807,455.228159,1
1484.367542,396.639635,1
908.749381,420.920389,1
1000.657367,348.657151,1
945.312281,352.905352,1
1590.752008,412.045707,1
1406.232825,378.549403,1
1512.925942,421.638497,1
1375.863046,410.719476,1
1313.202471,400.18064,1
1627.822052,464.800857,1
942.235639,363.97818,1
959.60707,376.058714,1
642.317359,308.943131,2
643.907208,314.609709,1
1005.851441,402.776118,1
1697.973747,434.825293,1
1649.791038,408.914679,1
1040.585988,338.954895,1
526.435192,317.11997,1
988.174303,319.996387,1
1068.362886,362.225691,1
1185.422847,407.253123,1
1218.281237,388.195887,1
1569.430463,424.73731,1
945.292189,323.791656,1
901.428522,482.064381,1
1446.873838,377.790765,1
1935.937956,636.734786,1
710.095278,330.867257,1
1370.621167,469.583742,1
1337.217009,745.77691,1
991.09558,360.105487,2
1568.450641,466.708884,1
899.984165,397.374371,1
871.70272,368.060797,1
1134.759842,361.598861,1
1628.560772,484.974226,1
975.72207,353.569247,1
1048.994401,366.369795,1
931.967176,400.351247,1
1250.757189,391.551736,1
694.619058,351.406435,1
862.368871,343.330922,1
1224.712688,389.762354,1
1159.742423,374.381223,1
1148.349685,398.371686,1
1380.504249,411.909568,1
1464.120041,430.847638,1
1166.659887,476.066462,1
1152.479934,370.925262,1
1045.092784,348.475286,1
1337.024405,371.575821,1
1212.435565,387.546368,1
1125.126002,370.482204,1
1362.777575,381.859526,1
1294.241711,398.105296,1
703.790094,377.986833,1
1446.795203,394.374632,1
1429.608236,408.763991,1
609.263248,344.126106,1
1556.343779,431.473082,1
685.285902,340.521189,1
935.307436,380.08885,1
586.676093,308.609192,1
1131.061913,356.606398,1
1125.499952,380.251836,1
1535.77481,435.922547,1
693.108883,336.507334,1
949.596855,378.272622,1
988.553969,341.158064,1
1090.918518,369.808089,2
880.256799,356.356117,1
913.920419,339.180755,1
577.195366,315.275509,1
1263.819797,434.16746,1
1027.972154,369.359835,1
983.660579,416.125207,1
1376.238208,363.136749,1
1813.457196,431.424931,1
900.819014,417.126678,1
1009.572405,444.231022,1
909.395956,416.177168,1
1013.550926,395.058273,1
1012.672257,407.865922,1
1478.458304,421.092035,1
1225.990768,369.30337,1
1019.079459,384.26188,1
1260.394147,384.284397,1
1465.164295,428.569645,1
623.336853,313.662277,1
925.102366,346.878335,1
1032.541131,382.842984,1
751.250884,336.790005,1
1763.754958,443.743969,1
1060.448107,464.362822,1
918.102283,447.292422,1
597.062682,310.037095,2
1173.753155,357.091199,1
1256.967458,406.712896,1
1046.901045,376.782885,1
1067.573071,506.467418,1
875.695963,344.678111,1
937.905512,389.191816,1
1331.650198,410.694015,1
1289.728333,361.782112,1
1009.978052,349.681832,1
874.952047,339.18214,1
1012.282892,431.562629,1
1419.670248,417.729952,1
847.898626,397.595207,1
1173.411768,373.731358,1
1191.481561,426.084499,1
1037.540696,484.805178,1
1245.371724,416.043973,1
894.480574,352.657842,1
1037.498434,346.725048,1
1035.372861,357.983379,2
1065.870985,366.699924,1
932.64562,355.057598,1
1292.778994,377.508268,1
1480.276265,399.834922,1
477.747071,293.068193,1
1511.503062,399.526444,1
1231.015794,379.47657,1
1863.446087,652.983154,1
326.92459,317.831323,1
1500.219444,400.856832,1
1113.708669,334.552195,1
592.888612,315.609795,2
1027.322635,370.334113,1
1918.93909,471.81064,1
1177.217257,620.074189,1
1091.643901,345.807754,1
1483.501517,417.770655,1
1477.924313,394.699738,1
1283.125062,393.338,1
1466.722274,409.41351,1
579.717405,318.177733,1
1531.363796,435.322045,1
1327.065979,420.730903,1
1240.725671,364.957481,1
1057.664355,369.112325,2
1284.810521,391.443483,2
1472.58492,432.365088,1
1505.270797,388.382776,1
1215.899667,436.476804,1
1043.436943,357.51382,1
1404.181384,453.620123,1
819.926179,322.561208,1
1146.328902,645.044646,1
1272.219377,409.769619,1
1148.488249,500.701247,1
978.113686,352.596008,1
1571.316493,421.061551,1
745.482462,352.501611,1
1065.528385,353.801862,1
1209.859659,389.88914,1
1313.933743,437.516034,1
824.473678,344.835554,1
1205.416083,383.922745,2
1338.528864,406.339119,1
896.119787,346.085402,1
1011.98394,348.941554,1
1123.234949,372.775785,1
1428.165438,399.625864,1
676.077107,353.915657,1
961.352284,416.077056,1
806.793769,336.131826,1
825.78536,339.663304,1
1276.175035,388.880047,1
924.405735,360.164723,1
886.253332,333.852793,1
618.568171,345.280518,1
759.275475,326.818415,2
1087.439347,394.618851,1
1222.790285,393.777941,1
1209.371221,395.307341,1
1237.830721,410.032545,1
1507.057408,422.793602,1
1058.157643,468.783362,1
929.381917,373.986316,1
806.58142,528.275496,1
934.380096,364.203,1
779.711596,330.965984,1
1418.549611,369.696545,1
1244.816602,440.515253,1
1078.785675,505.718479,1
901.916441,352.284065,2
1165.862624,434.231546,1
1148.349685,371.15372,1
1293.365639,391.659989,1
1549.221586,437.079211,1
1127.276343,356.802466,1
680.742906,333.021928,1
1216.580016,384.948292,1
1175.814988,379.154236,1
1323.44045,389.934866,1
909.976193,374.772493,1
955.673409,425.696,1
1248.693278,392.136303,1
1188.653122,367.194771,1
1431.020377,391.35688,1
1256.726529,364.225517,1
1680.443141,436.178891,1
962.194061,363.73067,1
1146.70874,359.172605,2
1101.584314,413.094118,1
1239.360988,424.352448,1
1037.75495,354.108088,1
877.283734,387.835101,1
1153.545838,353.702961,1
1337.17873,423.539423,1
809.99356,340.521189,1
513.264505,290.984536,1
977.809365,374.389364,1
1134.626474,377.720271,1
1427.556276,444.7373,1
1461.341485,424.683616,1
1241.731126,384.276429,1
657.592661,323.139193,1
849.437726,328.356823,1
1762.188492,456.222183,1
987.145292,458.251107,1
1745.041189,380.358357,1
1260.579823,365.46272,2
1268.999322,396.738535,1
1075.776757,375.075602,1
1524.362154,395.812927,1
935.653846,487.547534,1
829.074871,402.12452,1
1126.872255,411.881682,1
1503.14661,602.571296,1
1128.9282,401.866618,1
1081.922246,345.030929,1
721.765663,334.652135,1
1461.325897,442.250248,1
980.367431,350.647104,1
1498.70771,396.748927,1
1174.083111,404.805042,1
1053.773303,379.515195,1
794.708212,354.290993,1
718.254103,317.967982,1
765.739662,337.69223,1
1030.661336,360.175462,1
1409.213338,387.049962,1
611.65469,401.71541,1
1350.710897,416.269486,1
1380.388548,434.487716,1
854.259409,358.474761,1
1235.298636,366.155541,1
1323.023199,376.156229,1
1313.505753,377.994628,1
693.525961,328.416059,1
873.819632,346.908819,1
1049.921395,355.488533,2
1117.87633,357.397945,2
1551.628791,396.928368,1
984.868511,378.58976,1
1145.999119,421.012015,1
1209.321165,392.759148,1
774.356615,353.728076,1
915.093018,354.457789,1
1191.975888,467.545465,1
962.612697,366.379668,1
1165.814473,385.237025,1
1287.779775,405.299889,1
932.166708,395.034543,1
1269.36236,397.332455,1
1070.488805,349.996546,1
729.342693,339.780564,1
1006.91925,347.222493,1
1275.222407,385.381305,1
731.578944,340.200933,1
1970.467601,1228.803445,1
1087.054313,359.11181,1
1153.892248,382.090408,1
613.616411,307.300108,1
1254.004785,403.567838,1
506.152358,315.469499,1
826.970429,446.366294,1
1000.928952,379.473453,1
738.348491,336.842659,1
1482.635491,462.457566,1
1530.555621,436.007764,1
1460.696297,428.866345,1
863.408968,480.404556,1
1191.189018,359.342865,1
1127.229751,416.809713,1
580.627078,326.109314,1
1552.013652,702.827766,1
1163.028816,383.779158,1
881.838335,332.521712,1
718.485679,339.424627,1
1152.198649,405.684751,1
1511.941791,360.751542,1
1149.215711,373.256949,1
1314.551392,415.842882,1
1259.949876,368.318179,1
1066.049213,358.981559,1
780.907404,336.512704,1
1225.631194,399.465649,1
762.535368,355.719935,1
1126.837095,385.268375,1
1240.667993,400.450147,1
1019.633542,379.665537,1
1277.706514,401.525923,1
1230.910658,365.545166,1
1648.549851,449.809611,1
1000.1355,363.73067,1
596.591564,314.800234,1
1082.185345,610.54791,1
1046.372769,379.649949,1
953.667175,361.652209,1
1046.302968,531.450865,1
1194.537765,368.216162,1
1193.440684,376.490168,1
997.814032,379.624834,1
1193.470821,411.311837,1
928.466875,457.458694,1
1091.435535,558.180393,1
663.066115,453.92098,1
778.43317,345.915315,1
1250.438838,343.353611,1
1161.238915,415.894671,1
1446.868642,403.741043,1
920.937823,366.104272,1
1626.612215,435.827284,1
1016.454016,344.591508,1
1489.642503,393.805307,1
1468.241629,416.767278,1
838.813846,334.87834,1
616.197686,367.772064,1
1132.579016,370.841258,1
1533.73099,377.587076,1
980.174134,452.598213,1
619.139055,363.761327,1
954.359995,387.979381,1
1008.919595,344.245098,1
603.496038,341.090341,1
1205.362909,387.402088,1
1080.898604,397.084945,1
1059.582082,369.937127,1
837.682644,348.562061,1
1230.675273,533.259646,1
1242.746454,373.256949,1
1197.074526,380.412397,1
1223.033291,376.765045,1
1159.535096,408.722248,1
576.513111,309.820588,1
803.84478,344.158495,1
952.381127,340.886825,1
692.275073,355.038373,1
974.090305,450.23916,1
907.685902,345.407477,1
1466.968226,405.221081,1
1593.486743,433.012702,1
1472.490696,415.692194,1
1220.749409,351.433109,1
784.272606,345.370931,1
1213.035201,590.296252,1
821.493858,558.449034,1
1105.363302,382.783228,2
1072.492961,366.947261,1
782.886965,397.938673,1
1276.239467,406.4278,2
1265.826897,396.770405,1
1099.918947,364.330306,2
587.628894,311.550907,1
783.147985,334.784117,2
1073.005475,418.563761,1
